,xd_id,measurement_tstamp,measurement_tstamp_str,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue,congestion,extreme_congestion,tstamp,ts,AccXDSegID,type
0,1524389631,2021-05-28 11:15:00,2021-05-28 16:15:00,26.89,42.0,55.0,67.08,30.0,100.00,0.511090909090909,0.3597619047619047,1622218500,1622218500,1524389631,1.0
1,1524455430,2021-05-26 17:00:00,2021-05-26 22:00:00,63.6,60.0,60.0,36.24,30.0,100.00,0.0,0.0,1622066400,1622066400,1524455430,1.0
2,1524397713,2021-05-11 20:20:00,2021-05-12 01:20:00,65.6,65.0,65.0,31.16,30.0,100.00,0.0,0.0,1620782400,1620782400,1524397713,1.0
3,1524382021,2021-05-26 14:15:00,2021-05-26 19:15:00,63.59,58.0,60.0,22.66,30.0,100.00,0.0,0.0,1622056500,1622056500,1524382021,1.0
4,1524375502,2021-05-05 14:50:00,2021-05-05 19:50:00,67.57,61.0,61.0,35.15,30.0,100.00,0.0,0.0,1620244200,1620244200,1524375502,1.0
5,1524375502,2021-05-05 15:40:00,2021-05-05 20:40:00,63.78,61.0,61.0,37.25,30.0,100.00,0.0,0.0,1620247200,1620247200,1524375502,1.0
6,1524375502,2021-05-05 16:25:00,2021-05-05 21:25:00,63.98,61.0,61.0,37.13,30.0,100.00,0.0,0.0,1620249900,1620249900,1524375502,1.0
7,1524571792,2021-05-28 14:55:00,2021-05-28 19:55:00,72.19,66.0,67.0,30.77,30.0,100.00,0.0,0.0,1622231700,1622231700,1524571792,1.0
8,1524571792,2021-05-28 15:15:00,2021-05-28 20:15:00,70.17,66.0,67.0,31.65,30.0,100.00,0.0,0.0,1622232900,1622232900,1524571792,1.0
9,1524571792,2021-05-28 16:20:00,2021-05-28 21:20:00,72.15,67.0,67.0,30.79,30.0,100.00,0.0,0.0,1622236800,1622236800,1524571792,1.0
10,1524283355,2021-05-26 17:25:00,2021-05-26 22:25:00,68.4,64.0,64.0,31.28,30.0,100.00,0.0,0.0,1622067900,1622067900,1524283355,1.0
11,1524283333,2021-05-25 20:50:00,2021-05-26 01:50:00,69.39,66.0,66.0,30.84,30.0,100.00,0.0,0.0,1621993800,1621993800,1524283333,1.0
12,1524283333,2021-05-26 07:05:00,2021-05-26 12:05:00,66.18,66.0,66.0,32.33,30.0,100.00,0.0,0.0,1622030700,1622030700,1524283333,1.0
13,1524342010,2021-05-26 14:45:00,2021-05-26 19:45:00,56.8,52.0,54.0,18.4,30.0,100.00,0.0,0.0,1622058300,1622058300,1524342010,1.0
14,1524342010,2021-05-26 18:05:00,2021-05-26 23:05:00,54.57,54.0,54.0,19.15,30.0,100.00,0.0,0.0,1622070300,1622070300,1524342010,1.0
15,1524571767,2021-05-23 18:35:00,2021-05-23 23:35:00,69.39,67.0,67.0,32.01,30.0,100.00,0.0,0.0,1621812900,1621812900,1524571767,1.0
16,1524381950,2021-05-26 14:50:00,2021-05-26 19:50:00,65.6,59.0,61.0,23.72,30.0,100.00,0.0,0.0,1622058600,1622058600,1524381950,1.0
17,1524379761,2021-05-23 18:30:00,2021-05-23 23:30:00,70.98,65.0,65.0,23.32,30.0,100.00,0.0,0.0,1621812600,1621812600,1524379761,1.0
18,1524545914,2021-05-07 17:40:00,2021-05-07 22:40:00,62.19,59.0,59.0,25.92,30.0,100.00,0.0,0.0,1620427200,1620427200,1524545914,1.0
19,1524454680,2021-05-01 11:55:00,2021-05-01 16:55:00,39.73,36.0,59.0,10.42,30.0,100.00,0.3266101694915255,0.0,1619888100,1619888100,1524454680,1.0
20,1524540861,2021-05-09 18:00:00,2021-05-09 23:00:00,65.58,59.0,59.0,52.98,30.0,100.00,0.0,0.0,1620601200,1620601200,1524540861,1.0
21,1524378099,2021-05-09 17:50:00,2021-05-09 22:50:00,63.37,56.0,56.0,21.81,30.0,100.00,0.0,0.0,1620600600,1620600600,1524378099,1.0
