,xd_id,measurement_tstamp,measurement_tstamp_str,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue,congestion,extreme_congestion,tstamp,ts,AccXDSegID,type
0,1524534201,2019-06-27 16:30:00,2019-06-27 21:30:00,57.79,57.0,57.0,57.48,30.0,100.00,0.0,0.0,1561671000,1561671000,1524534201,1.0
1,1524534201,2019-06-27 17:00:00,2019-06-27 22:00:00,59.8,58.0,57.0,55.55,30.0,100.00,0.0,0.0,1561672800,1561672800,1524534201,1.0
2,1524282557,2019-06-19 20:15:00,2019-06-20 01:15:00,67.38,63.0,64.0,16.48,30.0,86.80,0.0,0.0,1560993300,1560993300,1524282557,1.0
3,1524329275,2019-06-20 06:15:00,2019-06-20 11:15:00,71.79,62.0,64.0,26.91,30.0,54.00,0.0,0.0,1561029300,1561029300,1524329275,1.0
4,1524366423,2019-06-16 12:40:00,2019-06-16 17:40:00,69.2,59.0,59.0,30.41,30.0,100.00,0.0,0.0,1560706800,1560706800,1524366423,1.0
5,1524417996,2019-06-20 16:15:00,2019-06-20 21:15:00,61.2,62.0,64.0,34.98,30.0,100.00,0.043749999999999956,0.012903225806451568,1561065300,1561065300,1524417996,1.0
6,1524364829,2019-06-20 15:45:00,2019-06-20 20:45:00,69.4,67.0,68.0,26.96,30.0,96.40,0.0,0.0,1561063500,1561063500,1524364829,1.0
7,1524364829,2019-06-20 15:45:00,2019-06-20 20:45:00,69.4,67.0,68.0,26.96,30.0,96.40,0.0,0.0,1561063500,1561063500,1524364829,1.0
8,1524364829,2019-06-20 16:20:00,2019-06-20 21:20:00,71.2,67.0,68.0,26.28,30.0,95.20,0.0,0.0,1561065600,1561065600,1524364829,1.0
9,1524380252,2019-06-25 17:00:00,2019-06-25 22:00:00,66.39,62.0,62.0,31.82,30.0,100.00,0.0,0.0,1561500000,1561500000,1524380252,1.0
10,1524380252,2019-06-25 17:10:00,2019-06-25 22:10:00,67.36,62.0,62.0,31.36,30.0,100.00,0.0,0.0,1561500600,1561500600,1524380252,1.0
11,1524389631,2019-06-16 16:30:00,2019-06-16 21:30:00,56.76,54.0,53.0,31.78,30.0,100.00,0.0,0.0,1560720600,1560720600,1524389631,1.0
12,1524614582,2019-06-18 06:10:00,2019-06-18 11:10:00,72.18,66.0,65.0,16.36,30.0,100.00,0.0,0.0,1560856200,1560856200,1524614582,1.0
13,1524339987,2019-06-20 15:25:00,2019-06-20 20:25:00,57.32,59.0,59.0,56.84,24.0,97.50,0.028474576271186436,0.028474576271186436,1561062300,1561062300,1524339987,1.0
14,1524308481,2019-06-20 09:35:00,2019-06-20 14:35:00,68.2,66.0,66.0,30.77,30.0,100.00,0.0,0.0,1561041300,1561041300,1524308481,1.0
15,1524369146,2019-06-20 14:20:00,2019-06-20 19:20:00,52.6,48.0,56.0,11.86,30.0,100.00,0.060714285714285686,0.0,1561058400,1561058400,1524369146,1.0
16,396104093,2019-06-20 16:55:00,2019-06-20 21:55:00,63.58,62.0,63.0,25.91,30.0,100.00,0.0,0.0,1561067700,1561067700,396104093,1.0
17,1524397741,2019-06-07 15:40:00,2019-06-07 20:40:00,66.77,65.0,66.0,30.61,30.0,100.00,0.0,0.0,1559940000,1559940000,1524397741,1.0
18,1524397741,2019-06-07 17:05:00,2019-06-07 22:05:00,69.58,65.0,66.0,29.38,30.0,100.00,0.0,0.0,1559945100,1559945100,1524397741,1.0
19,1524584469,2019-06-21 12:05:00,2019-06-21 17:05:00,69.92,65.0,66.0,16.99,30.0,90.20,0.0,0.0,1561136700,1561136700,1524584469,1.0
20,1524378053,2019-06-21 16:10:00,2019-06-21 21:10:00,59.8,60.0,61.0,35.51,30.0,100.00,0.01967213114754103,0.003333333333333381,1561151400,1561151400,1524378053,1.0
21,1524571792,2019-06-05 16:55:00,2019-06-05 21:55:00,16.39,65.0,67.0,135.57,30.0,100.00,0.7553731343283582,0.7478461538461538,1559771700,1559771700,1524571792,1.0
22,1524397713,2019-06-25 16:40:00,2019-06-25 21:40:00,71.0,65.0,66.0,28.79,30.0,100.00,0.0,0.0,1561498800,1561498800,1524397713,1.0
23,1524381950,2019-06-23 14:50:00,2019-06-23 19:50:00,61.0,60.0,60.0,25.51,30.0,100.00,0.0,0.0,1561319400,1561319400,1524381950,1.0
24,1524381973,2019-06-22 22:30:00,2019-06-23 03:30:00,56.0,59.0,58.0,61.23,30.0,94.00,0.034482758620689655,0.05084745762711865,1561260600,1561260600,1524381973,1.0
25,1524381973,2019-06-22 23:10:00,2019-06-23 04:10:00,58.0,58.0,58.0,59.12,20.0,,0.0,0.0,1561263000,1561263000,1524381973,1.0
26,1524381973,2019-06-22 23:15:00,2019-06-23 04:15:00,57.0,57.0,58.0,60.15,20.0,,0.017241379310344827,0.0,1561263300,1561263300,1524381973,1.0
27,1524381973,2019-06-22 23:15:00,2019-06-23 04:15:00,57.0,57.0,58.0,60.15,20.0,,0.017241379310344827,0.0,1561263300,1561263300,1524381973,1.0
28,1524381973,2019-06-23 14:35:00,2019-06-23 19:35:00,56.19,57.0,58.0,61.02,30.0,100.00,0.031206896551724178,0.014210526315789514,1561318500,1561318500,1524381973,1.0
29,1524381973,2019-06-23 14:50:00,2019-06-23 19:50:00,57.4,57.0,58.0,59.74,30.0,100.00,0.01034482758620692,0.0,1561319400,1561319400,1524381973,1.0
30,1524283401,2019-06-23 13:20:00,2019-06-23 18:20:00,69.76,65.0,65.0,30.67,30.0,93.00,0.0,0.0,1561314000,1561314000,1524283401,1.0
31,1524283401,2019-06-23 13:35:00,2019-06-23 18:35:00,65.76,64.0,65.0,32.54,30.0,100.00,0.0,0.0,1561314900,1561314900,1524283401,1.0
32,1524407744,2019-06-25 16:35:00,2019-06-25 21:35:00,60.39,55.0,57.0,15.2,30.0,100.00,0.0,0.0,1561498500,1561498500,1524407744,1.0
33,1524491673,2019-06-21 06:45:00,2019-06-21 11:45:00,69.78,68.0,68.0,25.18,30.0,100.00,0.0,0.0,1561117500,1561117500,1524491673,1.0
34,1524534201,2019-06-20 07:45:00,2019-06-20 12:45:00,23.76,42.0,57.0,139.81,30.0,100.00,0.583157894736842,0.4342857142857143,1561034700,1561034700,1524534201,1.0
35,1524314677,2019-06-03 07:20:00,2019-06-03 12:20:00,59.19,58.0,59.0,21.13,30.0,100.00,0.0,0.0,1559564400,1559564400,1524314677,1.0
36,1524417281,2019-06-28 15:15:00,2019-06-28 20:15:00,67.39,62.0,63.0,29.11,30.0,98.40,0.0,0.0,1561752900,1561752900,1524417281,1.0
37,1524397713,2019-06-20 16:05:00,2019-06-20 21:05:00,61.8,65.0,66.0,33.08,30.0,92.00,0.06363636363636369,0.04923076923076927,1561064700,1561064700,1524397713,1.0
38,1524313621,2019-06-27 16:50:00,2019-06-27 21:50:00,68.19,65.0,66.0,29.69,30.0,100.00,0.0,0.0,1561672200,1561672200,1524313621,1.0
39,1524397713,2019-06-28 13:00:00,2019-06-28 18:00:00,59.6,51.0,66.0,34.3,28.0,100.00,0.09696969696969694,0.0,1561744800,1561744800,1524397713,1.0
40,1524397713,2019-06-28 13:30:00,2019-06-28 18:30:00,61.07,53.0,66.0,33.47,30.0,100.00,0.07469696969696969,0.0,1561746600,1561746600,1524397713,1.0
41,1524397761,2019-06-28 13:05:00,2019-06-28 18:05:00,55.95,46.0,66.0,36.54,30.0,100.00,0.15227272727272723,0.0,1561745100,1561745100,1524397761,1.0
42,1524388310,2019-06-20 17:05:00,2019-06-20 22:05:00,66.4,66.0,67.0,31.01,30.0,96.60,0.00895522388059693,0.0,1561068300,1561068300,1524388310,1.0
43,396070012,2019-06-18 17:10:00,2019-06-18 22:10:00,58.4,55.0,55.0,25.4,30.0,100.00,0.0,0.0,1560895800,1560895800,396070012,1.0
44,396070012,2019-06-18 17:25:00,2019-06-18 22:25:00,58.79,55.0,55.0,25.23,30.0,100.00,0.0,0.0,1560896700,1560896700,396070012,1.0
45,1524282557,2019-06-05 17:05:00,2019-06-05 22:05:00,68.55,63.0,64.0,16.2,30.0,100.00,0.0,0.0,1559772300,1559772300,1524282557,1.0
