,xd_id,measurement_tstamp,measurement_tstamp_str,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue,congestion,extreme_congestion,tstamp,ts,AccXDSegID,type
0,1524561318,2020-06-26 16:15:00,2020-06-26 21:15:00,56.8,53.0,54.0,8.45,30.0,100.00,0.0,0.0,1593206100,1593206100,1524561318,1.0
1,1524561318,2020-06-26 16:45:00,2020-06-26 21:45:00,60.95,53.0,54.0,7.87,30.0,100.00,0.0,0.0,1593207900,1593207900,1524561318,1.0
2,1524561318,2020-06-26 17:20:00,2020-06-26 22:20:00,61.59,54.0,54.0,7.79,30.0,100.00,0.0,0.0,1593210000,1593210000,1524561318,1.0
3,1524394465,2020-06-25 10:45:00,2020-06-25 15:45:00,70.59,65.0,66.0,38.12,30.0,100.00,0.0,0.0,1593099900,1593099900,1524394465,1.0
4,1524394465,2020-06-25 11:05:00,2020-06-25 16:05:00,71.2,64.0,66.0,37.8,30.0,100.00,0.0,0.0,1593101100,1593101100,1524394465,1.0
5,1524394465,2020-06-25 11:20:00,2020-06-25 16:20:00,73.79,64.0,66.0,36.47,30.0,100.00,0.0,0.0,1593102000,1593102000,1524394465,1.0
6,1524540861,2020-06-13 13:20:00,2020-06-13 18:20:00,62.6,56.0,57.0,55.51,30.0,100.00,0.0,0.0,1592072400,1592072400,1524540861,1.0
7,1524610332,2020-06-04 09:30:00,2020-06-04 14:30:00,17.15,57.0,62.0,175.99,30.0,100.00,0.7233870967741935,0.6991228070175439,1591281000,1591281000,1524610332,1.0
8,1524380252,2020-06-26 08:30:00,2020-06-26 13:30:00,53.99,60.0,62.0,39.13,30.0,100.00,0.12919354838709673,0.10016666666666664,1593178200,1593178200,1524380252,1.0
9,1524277338,2020-06-20 21:00:00,2020-06-21 02:00:00,71.0,63.0,63.0,33.15,30.0,97.00,0.0,0.0,1592704800,1592704800,1524277338,1.0
10,1524382021,2020-06-22 08:50:00,2020-06-22 13:50:00,61.6,58.0,59.0,23.39,30.0,100.00,0.0,0.0,1592833800,1592833800,1524382021,1.0
11,1524382021,2020-06-22 16:05:00,2020-06-22 21:05:00,63.39,58.0,59.0,22.73,30.0,100.00,0.0,0.0,1592859900,1592859900,1524382021,1.0
12,1524382021,2020-06-22 16:45:00,2020-06-22 21:45:00,61.76,58.0,59.0,23.33,30.0,100.00,0.0,0.0,1592862300,1592862300,1524382021,1.0
13,1524397741,2020-06-13 14:50:00,2020-06-13 19:50:00,74.58,64.0,66.0,27.41,30.0,100.00,0.0,0.0,1592077800,1592077800,1524397741,1.0
14,1524397645,2020-06-12 19:30:00,2020-06-13 00:30:00,73.15,65.0,65.0,27.94,30.0,100.00,0.0,0.0,1592008200,1592008200,1524397645,1.0
15,1524342010,2020-06-22 08:00:00,2020-06-22 13:00:00,54.19,52.0,53.0,19.28,30.0,100.00,0.0,0.0,1592830800,1592830800,1524342010,1.0
16,1524305012,2020-06-26 17:35:00,2020-06-26 22:35:00,56.4,52.0,52.0,23.82,30.0,100.00,0.0,0.0,1593210900,1593210900,1524305012,1.0
17,1524615243,2020-06-26 16:15:00,2020-06-26 21:15:00,72.79,26.0,66.0,33.15,30.0,100.00,0.0,0.0,1593206100,1593206100,1524615243,1.0
18,1524381950,2020-06-22 17:00:00,2020-06-22 22:00:00,62.88,60.0,60.0,24.74,30.0,96.20,0.0,0.0,1592863200,1592863200,1524381950,1.0
