,xd_id,measurement_tstamp,measurement_tstamp_str,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue,congestion,extreme_congestion,tstamp,ts,AccXDSegID,type
0,1524495706,2021-03-10 10:35:00,2021-03-10 16:35:00,70.0,67.0,67.0,28.88,30.0,100.00,0.0,0.0,1615394100,1615394100,1524495706,1.0
1,1524568834,2021-03-10 11:20:00,2021-03-10 17:20:00,71.19,68.0,68.0,28.1,30.0,100.00,0.0,0.0,1615396800,1615396800,1524568834,1.0
2,1524458023,2021-03-19 10:30:00,2021-03-19 15:30:00,57.87,23.0,57.0,25.09,30.0,90.00,0.0,0.0,1616167800,1616167800,1524458023,1.0
3,1524560835,2021-03-01 01:30:00,2021-03-01 07:30:00,71.52,66.0,65.0,24.43,30.0,100.00,0.0,0.0,1614583800,1614583800,1524560835,1.0
4,1524532205,2021-03-18 20:10:00,2021-03-19 01:10:00,58.0,57.0,57.0,9.44,30.0,100.00,0.0,0.0,1616116200,1616116200,1524532205,1.0
5,1524544615,2021-03-18 06:30:00,2021-03-18 11:30:00,58.91,53.0,56.0,15.18,30.0,100.00,0.0,0.0,1616067000,1616067000,1524544615,1.0
6,1524571792,2021-03-19 16:05:00,2021-03-19 21:05:00,69.79,67.0,67.0,31.83,30.0,100.00,0.0,0.0,1616187900,1616187900,1524571792,1.0
7,1524308385,2021-03-03 07:30:00,2021-03-03 13:30:00,68.98,66.0,66.0,30.42,30.0,100.00,0.0,0.0,1614778200,1614778200,1524308385,1.0
8,1524308385,2021-03-03 07:30:00,2021-03-03 13:30:00,68.98,66.0,66.0,30.42,30.0,100.00,0.0,0.0,1614778200,1614778200,1524308385,1.0
9,1524308385,2021-03-03 08:20:00,2021-03-03 14:20:00,70.8,66.0,66.0,29.64,30.0,100.00,0.0,0.0,1614781200,1614781200,1524308385,1.0
10,1524630631,2021-03-19 18:10:00,2021-03-19 23:10:00,65.37,48.0,48.0,51.4,30.0,100.00,0.0,0.0,1616195400,1616195400,1524630631,1.0
11,1524491626,2021-03-05 17:00:00,2021-03-05 23:00:00,70.79,69.0,69.0,27.96,30.0,100.00,0.0,0.0,1614985200,1614985200,1524491626,1.0
12,1524457321,2021-03-19 10:30:00,2021-03-19 15:30:00,70.95,66.0,65.0,21.28,30.0,100.00,0.0,0.0,1616167800,1616167800,1524457321,1.0
13,1524373079,2021-03-18 07:55:00,2021-03-18 12:55:00,59.34,57.0,57.0,3.5,30.0,100.00,0.0,0.0,1616072100,1616072100,1524373079,1.0
14,1524417281,2021-03-11 17:40:00,2021-03-11 23:40:00,62.2,63.0,63.0,31.55,30.0,100.00,0.012698412698412653,0.012698412698412653,1615506000,1615506000,1524417281,1.0
