,xd_id,measurement_tstamp,measurement_tstamp_str,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue,congestion,extreme_congestion,tstamp,ts,AccXDSegID,type
0,1524554200,2019-04-24 07:50:00,2019-04-24 12:50:00,70.59,66.0,67.0,23.74,30.0,95.00,0.0,0.0,1556110200,1556110200,1524554200,1.0
1,1524283401,2019-04-22 15:50:00,2019-04-22 20:50:00,64.8,66.0,65.0,33.02,30.0,100.00,0.0030769230769231207,0.018181818181818226,1555966200,1555966200,1524283401,1.0
2,1524283401,2019-04-22 16:25:00,2019-04-22 21:25:00,65.4,66.0,65.0,32.72,30.0,100.00,0.0,0.009090909090909005,1555968300,1555968300,1524283401,1.0
3,1524388378,2019-04-22 14:55:00,2019-04-22 19:55:00,67.2,65.0,66.0,27.83,30.0,100.00,0.0,0.0,1555962900,1555962900,1524388378,1.0
4,1524388378,2019-04-22 15:25:00,2019-04-22 20:25:00,62.8,65.0,66.0,29.78,30.0,100.00,0.048484848484848526,0.03384615384615389,1555964700,1555964700,1524388378,1.0
5,1524281567,2019-04-22 18:35:00,2019-04-22 23:35:00,54.4,56.0,57.0,43.96,30.0,68.00,0.04561403508771932,0.0285714285714286,1555976100,1555976100,1524281567,1.0
6,1524281567,2019-04-22 18:45:00,2019-04-22 23:45:00,57.78,56.0,57.0,41.39,30.0,97.60,0.0,0.0,1555976700,1555976700,1524281567,1.0
7,1524561318,2019-04-28 16:20:00,2019-04-28 21:20:00,54.0,55.0,54.0,8.89,30.0,100.00,0.0,0.01818181818181818,1556486400,1556486400,1524561318,1.0
8,1524440182,2019-04-22 07:25:00,2019-04-22 12:25:00,64.0,65.0,65.0,17.23,30.0,100.00,0.015384615384615385,0.015384615384615385,1555935900,1555935900,1524440182,1.0
9,1524535907,2019-04-22 12:40:00,2019-04-22 17:40:00,28.99,26.0,57.0,20.54,30.0,100.00,0.49140350877192984,0.0,1555954800,1555954800,1524535907,1.0
10,1524535956,2019-04-22 14:35:00,2019-04-22 19:35:00,56.8,54.0,56.0,11.6,30.0,100.00,0.0,0.0,1555961700,1555961700,1524535956,1.0
11,1524389631,2019-04-28 16:05:00,2019-04-28 21:05:00,53.76,54.0,53.0,33.55,30.0,100.00,0.0,0.004444444444444481,1556485500,1556485500,1524389631,1.0
12,1524389631,2019-04-28 16:20:00,2019-04-28 21:20:00,53.0,54.0,53.0,34.04,30.0,100.00,0.0,0.018518518518518517,1556486400,1556486400,1524389631,1.0
13,1524389631,2019-04-28 16:25:00,2019-04-28 21:25:00,52.19,54.0,53.0,34.56,30.0,100.00,0.015283018867924571,0.03351851851851856,1556486700,1556486700,1524389631,1.0
14,1524358034,2019-04-24 14:20:00,2019-04-24 19:20:00,61.16,58.0,59.0,49.98,30.0,90.40,0.0,0.0,1556133600,1556133600,1524358034,1.0
15,1524358034,2019-04-24 14:25:00,2019-04-24 19:25:00,60.0,58.0,59.0,50.94,30.0,100.00,0.0,0.0,1556133900,1556133900,1524358034,1.0
16,1524481527,2019-04-24 16:35:00,2019-04-24 21:35:00,63.18,61.0,63.0,24.96,30.0,100.00,0.0,0.0,1556141700,1556141700,1524481527,1.0
17,1524481504,2019-04-24 16:35:00,2019-04-24 21:35:00,65.55,62.0,64.0,23.16,30.0,96.80,0.0,0.0,1556141700,1556141700,1524481504,1.0
18,1524534201,2019-04-24 09:00:00,2019-04-24 14:00:00,33.67,46.0,57.0,98.66,30.0,100.00,0.40929824561403505,0.26804347826086955,1556114400,1556114400,1524534201,1.0
19,1524473921,2019-04-22 07:35:00,2019-04-22 12:35:00,64.8,63.0,63.0,6.16,30.0,100.00,0.0,0.0,1555936500,1555936500,1524473921,1.0
20,1524318097,2019-04-24 08:05:00,2019-04-24 13:05:00,66.8,65.0,66.0,30.34,30.0,100.00,0.0,0.0,1556111100,1556111100,1524318097,1.0
21,1524318097,2019-04-24 08:05:00,2019-04-24 13:05:00,66.8,65.0,66.0,30.34,30.0,100.00,0.0,0.0,1556111100,1556111100,1524318097,1.0
22,1524308595,2019-04-24 07:15:00,2019-04-24 12:15:00,65.79,67.0,66.0,31.9,30.0,100.00,0.003181818181818087,0.01805970149253722,1556108100,1556108100,1524308595,1.0
23,1524308595,2019-04-24 08:00:00,2019-04-24 13:00:00,67.6,67.0,66.0,31.04,30.0,100.00,0.0,0.0,1556110800,1556110800,1524308595,1.0
24,1524308595,2019-04-24 08:20:00,2019-04-24 13:20:00,66.2,67.0,66.0,31.7,30.0,100.00,0.0,0.011940298507462643,1556112000,1556112000,1524308595,1.0
25,1524308595,2019-04-24 08:20:00,2019-04-24 13:20:00,66.2,67.0,66.0,31.7,30.0,100.00,0.0,0.011940298507462643,1556112000,1556112000,1524308595,1.0
26,1524308595,2019-04-24 08:55:00,2019-04-24 13:55:00,68.99,67.0,66.0,30.41,30.0,99.00,0.0,0.0,1556114100,1556114100,1524308595,1.0
27,1524422142,2019-04-24 15:50:00,2019-04-24 20:50:00,60.0,58.0,60.0,40.15,30.0,100.00,0.0,0.0,1556139000,1556139000,1524422142,1.0
28,1524395150,2019-04-22 17:40:00,2019-04-22 22:40:00,68.0,65.0,65.0,26.61,30.0,96.20,0.0,0.0,1555972800,1555972800,1524395150,1.0
