,xd_id,measurement_tstamp,measurement_tstamp_str,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue,congestion,extreme_congestion,tstamp,ts,AccXDSegID,type
0,429359943,2021-01-20 22:05:00,2021-01-21 04:05:00,67.77,66.0,66.0,22.87,30.0,100.00,0.0,0.0,1611201900,1611201900,429359943,1.0
1,1524397788,2021-01-08 18:35:00,2021-01-09 00:35:00,65.57,61.0,61.0,32.99,30.0,100.00,0.0,0.0,1610152500,1610152500,1524397788,1.0
2,1524364829,2021-01-21 15:50:00,2021-01-21 21:50:00,75.0,68.0,68.0,24.94,30.0,100.00,0.0,0.0,1611265800,1611265800,1524364829,1.0
3,1524283355,2021-01-23 14:05:00,2021-01-23 20:05:00,69.37,62.0,63.0,30.84,30.0,100.00,0.0,0.0,1611432300,1611432300,1524283355,1.0
4,1524283355,2021-01-23 14:05:00,2021-01-23 20:05:00,69.37,62.0,63.0,30.84,30.0,100.00,0.0,0.0,1611432300,1611432300,1524283355,1.0
5,1524496936,2021-01-17 14:40:00,2021-01-17 20:40:00,69.0,65.0,66.0,25.53,30.0,100.00,0.0,0.0,1610916000,1610916000,1524496936,1.0
6,1524292866,2021-01-11 16:35:00,2021-01-11 22:35:00,71.33,65.0,65.0,40.76,30.0,100.00,0.0,0.0,1610404500,1610404500,1524292866,1.0
7,1524292866,2021-01-11 17:30:00,2021-01-11 23:30:00,69.4,65.0,65.0,41.9,30.0,100.00,0.0,0.0,1610407800,1610407800,1524292866,1.0
8,1524292805,2021-01-11 16:20:00,2021-01-11 22:20:00,71.79,67.0,67.0,22.92,30.0,100.00,0.0,0.0,1610403600,1610403600,1524292805,1.0
9,1524305012,2021-01-22 10:20:00,2021-01-22 16:20:00,34.29,24.0,54.0,39.18,30.0,100.00,0.365,0.0,1611332400,1611332400,1524305012,1.0
10,1524277351,2021-01-18 08:15:00,2021-01-18 14:15:00,64.53,59.0,59.0,42.46,30.0,100.00,0.0,0.0,1610979300,1610979300,1524277351,1.0
11,1524452145,2021-01-22 13:30:00,2021-01-22 19:30:00,73.56,66.0,67.0,11.8,30.0,100.00,0.0,0.0,1611343800,1611343800,1524452145,1.0
