,xd_id,measurement_tstamp,measurement_tstamp_str,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue,congestion,extreme_congestion,tstamp,ts,AccXDSegID,type
0,1524560903,2020-09-02 14:55:00,2020-09-02 19:55:00,68.05,65.0,65.0,12.73,30.0,100.00,0.0,0.0,1599076500,1599076500,1524560903,1.0
1,1524380114,2020-09-19 15:35:00,2020-09-19 20:35:00,67.95,62.0,62.0,11.59,30.0,100.00,0.0,0.0,1600547700,1600547700,1524380114,1.0
2,1524561318,2020-09-03 13:05:00,2020-09-03 18:05:00,58.56,31.0,54.0,8.2,30.0,90.00,0.0,0.0,1599156300,1599156300,1524561318,1.0
3,396160424,2020-09-15 15:55:00,2020-09-15 20:55:00,67.79,67.0,68.0,26.88,30.0,100.00,0.003088235294117555,0.0,1600203300,1600203300,396160424,1.0
4,1524581409,2020-09-19 14:40:00,2020-09-19 19:40:00,68.39,68.0,67.0,28.76,30.0,100.00,0.0,0.0,1600544400,1600544400,1524581409,1.0
5,1524389631,2020-09-19 14:20:00,2020-09-19 19:20:00,56.94,54.0,53.0,31.68,30.0,100.00,0.0,0.0,1600543200,1600543200,1524389631,1.0
6,1524329256,2020-09-21 17:25:00,2020-09-21 22:25:00,58.91,55.0,55.0,16.14,30.0,100.00,0.0,0.0,1600727100,1600727100,1524329256,1.0
7,1524314938,2020-09-02 17:00:00,2020-09-02 22:00:00,67.13,64.8,65.0,45.64,30.0,100.00,0.0,0.0,1599084000,1599084000,1524314938,1.0
8,1524584469,2020-09-15 17:30:00,2020-09-15 22:30:00,71.0,66.0,66.0,16.73,30.0,100.00,0.0,0.0,1600209000,1600209000,1524584469,1.0
9,1524584469,2020-09-15 18:30:00,2020-09-15 23:30:00,69.6,66.0,66.0,17.06,30.0,100.00,0.0,0.0,1600212600,1600212600,1524584469,1.0
10,1524305012,2020-09-15 16:55:00,2020-09-15 21:55:00,59.38,52.0,52.0,22.63,30.0,100.00,0.0,0.0,1600206900,1600206900,1524305012,1.0
11,1524380252,2020-09-03 18:10:00,2020-09-03 23:10:00,69.35,62.0,62.0,30.46,30.0,100.00,0.0,0.0,1599174600,1599174600,1524380252,1.0
12,1524545891,2020-09-27 12:50:00,2020-09-27 17:50:00,56.97,45.0,56.0,49.92,30.0,100.00,0.0,0.0,1601229000,1601229000,1524545891,1.0
