,xd_id,measurement_tstamp,measurement_tstamp_str,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue,congestion,extreme_congestion,tstamp,ts,AccXDSegID,type
0,1524315703,2021-11-30 18:35:00,2021-12-01 00:35:00,58.38,57.0,57.0,30.48,30.0,100.00,0.0,0.0,1638318900,1638318900,1524315703,1.0
1,1524455430,2021-12-01 17:25:00,2021-12-01 23:25:00,61.6,59.0,59.0,37.41,30.0,100.00,0.0,0.0,1638401100,1638401100,1524455430,1.0
2,1524293001,2021-12-01 16:15:00,2021-12-01 22:15:00,70.6,63.0,63.0,31.07,30.0,100.00,0.0,0.0,1638396900,1638396900,1524293001,1.0
3,1524544615,2021-12-01 16:55:00,2021-12-01 22:55:00,65.19,56.0,56.0,13.72,30.0,100.00,0.0,0.0,1638399300,1638399300,1524544615,1.0
4,1524380233,2021-11-30 18:35:00,2021-12-01 00:35:00,66.2,62.0,62.0,31.91,30.0,100.00,0.0,0.0,1638318900,1638318900,1524380233,1.0
5,1524380183,2021-12-01 15:50:00,2021-12-01 21:50:00,66.43,62.0,63.0,31.8,30.0,100.00,0.0,0.0,1638395400,1638395400,1524380183,1.0
6,1524395198,2021-11-30 21:55:00,2021-12-01 03:55:00,69.56,66.0,66.0,23.62,30.0,100.00,0.0,0.0,1638330900,1638330900,1524395198,1.0
7,396104093,2021-12-01 07:35:00,2021-12-01 13:35:00,69.06,64.0,64.0,23.85,30.0,100.00,0.0,0.0,1638365700,1638365700,396104093,1.0
8,1524440182,2021-12-01 16:55:00,2021-12-01 22:55:00,69.2,66.0,66.0,15.93,30.0,100.00,0.0,0.0,1638399300,1638399300,1524440182,1.0
9,1524355946,2021-12-01 13:35:00,2021-12-01 19:35:00,57.16,50.0,55.0,23.4,30.0,100.00,0.0,0.0,1638387300,1638387300,1524355946,1.0
10,1524395178,2021-12-01 16:35:00,2021-12-01 22:35:00,72.96,65.0,65.0,22.52,30.0,100.00,0.0,0.0,1638398100,1638398100,1524395178,1.0
11,396162474,2021-12-02 08:10:00,2021-12-02 14:10:00,65.58,66.0,66.0,11.45,30.0,100.00,0.00636363636363639,0.00636363636363639,1638454200,1638454200,396162474,1.0
12,396162474,2021-12-02 08:30:00,2021-12-02 14:30:00,69.17,66.0,66.0,10.86,30.0,100.00,0.0,0.0,1638455400,1638455400,396162474,1.0
13,1524313621,2021-12-01 18:15:00,2021-12-02 00:15:00,68.8,65.0,65.0,29.42,30.0,100.00,0.0,0.0,1638404100,1638404100,1524313621,1.0
14,1524581432,2021-12-02 08:45:00,2021-12-02 14:45:00,68.36,67.0,67.0,28.77,30.0,100.00,0.0,0.0,1638456300,1638456300,1524581432,1.0
15,461625402,2021-12-02 09:05:00,2021-12-02 15:05:00,68.32,60.0,63.0,27.31,30.0,100.00,0.0,0.0,1638457500,1638457500,461625402,1.0
16,1524546117,2021-12-01 18:20:00,2021-12-02 00:20:00,62.7,59.0,59.0,14.07,30.0,100.00,0.0,0.0,1638404400,1638404400,1524546117,1.0
17,1524388355,2021-12-02 09:45:00,2021-12-02 15:45:00,70.57,66.0,66.0,24.65,30.0,100.00,0.0,0.0,1638459900,1638459900,1524388355,1.0
18,1524540861,2021-12-02 03:55:00,2021-12-02 09:55:00,63.53,53.0,57.0,54.69,30.0,100.00,0.0,0.0,1638438900,1638438900,1524540861,1.0
19,1524313548,2021-12-01 19:00:00,2021-12-02 01:00:00,66.39,65.0,65.0,30.49,30.0,100.00,0.0,0.0,1638406800,1638406800,1524313548,1.0
20,1524313572,2021-12-01 18:25:00,2021-12-02 00:25:00,65.4,65.0,65.0,38.2,30.0,100.00,0.0,0.0,1638404700,1638404700,1524313572,1.0
