,xd_id,measurement_tstamp,measurement_tstamp_str,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue,congestion,extreme_congestion,tstamp,ts,AccXDSegID,type
0,1524283333,2021-09-14 16:25:00,2021-09-14 21:25:00,70.59,66.0,66.0,30.31,30.0,100.00,0.0,0.0,1631654700,1631654700,1524283333,1.0
1,1524313572,2021-09-24 06:05:00,2021-09-24 11:05:00,69.57,64.0,65.0,35.91,30.0,100.00,0.0,0.0,1632481500,1632481500,1524313572,1.0
2,1524313572,2021-09-24 18:25:00,2021-09-24 23:25:00,66.58,65.0,65.0,37.52,30.0,100.00,0.0,0.0,1632525900,1632525900,1524313572,1.0
3,1524293001,2021-09-27 17:05:00,2021-09-27 22:05:00,67.79,64.0,64.0,32.36,30.0,100.00,0.0,0.0,1632780300,1632780300,1524293001,1.0
4,1524274331,2021-09-23 19:50:00,2021-09-24 00:50:00,67.59,65.0,65.0,30.24,30.0,100.00,0.0,0.0,1632444600,1632444600,1524274331,1.0
5,1524495842,2021-09-28 07:25:00,2021-09-28 12:25:00,70.34,68.0,68.0,31.39,30.0,100.00,0.0,0.0,1632831900,1632831900,1524495842,1.0
6,1524495842,2021-09-28 07:25:00,2021-09-28 12:25:00,70.34,68.0,68.0,31.39,30.0,100.00,0.0,0.0,1632831900,1632831900,1524495842,1.0
7,1524495842,2021-09-28 08:05:00,2021-09-28 13:05:00,72.97,68.0,68.0,30.26,30.0,100.00,0.0,0.0,1632834300,1632834300,1524495842,1.0
8,1524308457,2021-09-24 08:20:00,2021-09-24 13:20:00,69.36,65.0,67.0,30.25,30.0,100.00,0.0,0.0,1632489600,1632489600,1524308457,1.0
9,1524385915,2021-09-05 19:40:00,2021-09-06 00:40:00,68.4,66.0,66.0,29.6,30.0,100.00,0.0,0.0,1630888800,1630888800,1524385915,1.0
10,1524277351,2021-09-14 12:10:00,2021-09-14 17:10:00,62.84,57.0,60.0,43.6,30.0,100.00,0.0,0.0,1631639400,1631639400,1524277351,1.0
11,1524493512,2021-09-06 12:05:00,2021-09-06 17:05:00,62.17,52.0,58.0,41.65,30.0,100.00,0.0,0.0,1630947900,1630947900,1524493512,1.0
12,1524493512,2021-09-06 12:55:00,2021-09-06 17:55:00,63.9,52.0,58.0,40.52,30.0,100.00,0.0,0.0,1630950900,1630950900,1524493512,1.0
13,1524395198,2021-09-06 18:35:00,2021-09-06 23:35:00,70.59,65.0,65.0,23.27,30.0,100.00,0.0,0.0,1630971300,1630971300,1524395198,1.0
14,1524292934,2021-09-27 16:50:00,2021-09-27 21:50:00,68.36,64.0,64.0,33.02,30.0,100.00,0.0,0.0,1632779400,1632779400,1524292934,1.0
15,1524381973,2021-09-24 13:30:00,2021-09-24 18:30:00,25.18,37.0,59.0,136.19,30.0,100.00,0.5732203389830508,0.31945945945945947,1632508200,1632508200,1524381973,1.0
16,1524568638,2021-09-28 18:35:00,2021-09-28 23:35:00,59.76,65.0,65.0,29.37,30.0,100.00,0.08061538461538464,0.08061538461538464,1632872100,1632872100,1524568638,1.0
