,xd_id,measurement_tstamp,measurement_tstamp_str,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue,congestion,extreme_congestion,tstamp,ts,AccXDSegID,type
0,160736437,2021-06-03 17:45:00,2021-06-03 22:45:00,68.99,66.0,66.0,16.84,30.0,100.00,0.0,0.0,1622760300,1622760300,160736437,1.0
1,160736437,2021-06-03 18:05:00,2021-06-03 23:05:00,70.19,66.0,66.0,16.56,30.0,100.00,0.0,0.0,1622761500,1622761500,160736437,1.0
2,1524491606,2021-06-09 16:20:00,2021-06-09 21:20:00,73.19,69.0,70.0,24.01,30.0,100.00,0.0,0.0,1623273600,1623273600,1524491606,1.0
3,1524545891,2021-06-19 09:55:00,2021-06-19 14:55:00,59.58,56.0,58.0,47.73,30.0,100.00,0.0,0.0,1624114500,1624114500,1524545891,1.0
4,1524545891,2021-06-19 10:40:00,2021-06-19 15:40:00,30.34,51.0,58.0,93.73,30.0,94.00,0.4768965517241379,0.40509803921568627,1624117200,1624117200,1524545891,1.0
5,1524545891,2021-06-19 16:25:00,2021-06-19 21:25:00,59.6,58.0,58.0,47.72,30.0,100.00,0.0,0.0,1624137900,1624137900,1524545891,1.0
6,1524545891,2021-06-19 17:30:00,2021-06-19 22:30:00,62.79,58.0,58.0,45.29,30.0,100.00,0.0,0.0,1624141800,1624141800,1524545891,1.0
7,1524350881,2021-06-17 18:20:00,2021-06-17 23:20:00,70.4,68.0,68.0,42.34,30.0,100.00,0.0,0.0,1623972000,1623972000,1524350881,1.0
8,1524585078,2021-06-04 09:30:00,2021-06-04 14:30:00,69.58,63.0,62.0,40.66,30.0,100.00,0.0,0.0,1622817000,1622817000,1524585078,1.0
9,1524394465,2021-06-04 15:55:00,2021-06-04 20:55:00,72.78,64.0,65.0,36.97,30.0,100.00,0.0,0.0,1622840100,1622840100,1524394465,1.0
10,1524545891,2021-06-09 08:15:00,2021-06-09 13:15:00,58.39,57.0,58.0,48.71,30.0,100.00,0.0,0.0,1623244500,1623244500,1524545891,1.0
11,1524545891,2021-06-09 08:55:00,2021-06-09 13:55:00,7.68,57.0,58.0,370.16,30.0,90.00,0.8675862068965517,0.8652631578947368,1623246900,1623246900,1524545891,1.0
12,1524545891,2021-06-09 13:20:00,2021-06-09 18:20:00,55.18,56.0,58.0,51.54,30.0,100.00,0.04862068965517242,0.014642857142857148,1623262800,1623262800,1524545891,1.0
13,1524545891,2021-06-09 17:25:00,2021-06-09 22:25:00,60.59,58.0,58.0,46.94,30.0,100.00,0.0,0.0,1623277500,1623277500,1524545891,1.0
14,1524394491,2021-06-04 15:10:00,2021-06-04 20:10:00,69.95,63.0,64.0,23.48,30.0,100.00,0.0,0.0,1622837400,1622837400,1524394491,1.0
15,1524394491,2021-06-04 16:20:00,2021-06-04 21:20:00,69.18,64.0,64.0,23.75,30.0,100.00,0.0,0.0,1622841600,1622841600,1524394491,1.0
16,1524568834,2021-06-18 21:50:00,2021-06-19 02:50:00,67.99,68.0,68.0,29.42,30.0,100.00,0.000147058823529487,0.000147058823529487,1624071000,1624071000,1524568834,1.0
17,1524568834,2021-06-18 21:50:00,2021-06-19 02:50:00,67.99,68.0,68.0,29.42,30.0,100.00,0.000147058823529487,0.000147058823529487,1624071000,1624071000,1524568834,1.0
18,1524554264,2021-06-19 14:20:00,2021-06-19 19:20:00,73.16,66.0,68.0,22.9,30.0,100.00,0.0,0.0,1624130400,1624130400,1524554264,1.0
19,1524339963,2021-06-17 15:10:00,2021-06-17 20:10:00,67.19,61.0,61.0,34.01,30.0,100.00,0.0,0.0,1623960600,1623960600,1524339963,1.0
20,1524373079,2021-06-19 17:15:00,2021-06-19 22:15:00,55.18,59.0,59.0,3.76,30.0,100.00,0.06474576271186441,0.06474576271186441,1624140900,1624140900,1524373079,1.0
21,1524584469,2021-06-05 12:15:00,2021-06-05 17:15:00,74.8,69.0,67.0,15.88,30.0,100.00,0.0,0.0,1622913300,1622913300,1524584469,1.0
22,1524584469,2021-06-05 18:05:00,2021-06-05 23:05:00,70.39,67.0,67.0,16.87,30.0,100.00,0.0,0.0,1622934300,1622934300,1524584469,1.0
23,1524535956,2021-06-09 11:35:00,2021-06-09 16:35:00,16.24,25.0,56.0,40.55,30.0,100.00,0.7100000000000001,0.35040000000000004,1623256500,1623256500,1524535956,1.0
24,1524535956,2021-06-09 12:10:00,2021-06-09 17:10:00,17.72,32.0,56.0,37.16,30.0,100.00,0.6835714285714286,0.44625000000000004,1623258600,1623258600,1524535956,1.0
25,1524535883,2021-06-09 18:10:00,2021-06-09 23:10:00,64.19,57.0,57.0,11.93,30.0,100.00,0.0,0.0,1623280200,1623280200,1524535883,1.0
26,1524486355,2021-06-09 16:45:00,2021-06-09 21:45:00,51.0,53.0,54.0,45.71,30.0,100.00,0.05555555555555555,0.03773584905660377,1623275100,1623275100,1524486355,1.0
27,1524378121,2021-06-18 16:55:00,2021-06-18 21:55:00,67.77,63.0,63.0,18.05,30.0,100.00,0.0,0.0,1624053300,1624053300,1524378121,1.0
28,1524397761,2021-06-19 10:55:00,2021-06-19 15:55:00,68.37,65.0,66.0,29.9,30.0,100.00,0.0,0.0,1624118100,1624118100,1524397761,1.0
29,1524397645,2021-06-19 13:05:00,2021-06-19 18:05:00,70.17,62.0,65.0,29.13,30.0,100.00,0.0,0.0,1624125900,1624125900,1524397645,1.0
30,1524375502,2021-06-14 16:35:00,2021-06-14 21:35:00,66.99,62.0,61.0,35.46,30.0,100.00,0.0,0.0,1623706500,1623706500,1524375502,1.0
31,1524375478,2021-06-14 17:05:00,2021-06-14 22:05:00,68.6,61.0,61.0,32.01,30.0,100.00,0.0,0.0,1623708300,1623708300,1524375478,1.0
32,1524632643,2021-06-19 10:30:00,2021-06-19 15:30:00,29.34,38.0,61.0,29.98,30.0,100.00,0.519016393442623,0.22789473684210526,1624116600,1624116600,1524632643,1.0
33,1524632643,2021-06-19 10:35:00,2021-06-19 15:35:00,37.67,38.0,61.0,23.36,30.0,100.00,0.3824590163934426,0.008684210526315744,1624116900,1624116900,1524632643,1.0
34,1524632643,2021-06-19 11:25:00,2021-06-19 16:25:00,31.9,53.0,61.0,27.57,30.0,96.00,0.47704918032786886,0.39811320754716983,1624119900,1624119900,1524632643,1.0
35,1524632643,2021-06-19 14:25:00,2021-06-19 19:25:00,63.36,50.0,61.0,13.88,30.0,98.00,0.0,0.0,1624130700,1624130700,1524632643,1.0
36,1524632643,2021-06-19 17:10:00,2021-06-19 22:10:00,67.54,61.0,61.0,13.02,30.0,100.00,0.0,0.0,1624140600,1624140600,1524632643,1.0
37,1524632643,2021-06-19 17:25:00,2021-06-19 22:25:00,65.55,61.0,61.0,13.42,30.0,100.00,0.0,0.0,1624141500,1624141500,1524632643,1.0
38,1524632668,2021-06-19 11:55:00,2021-06-19 16:55:00,30.21,50.0,59.0,74.1,30.0,92.00,0.4879661016949152,0.3958,1624121700,1624121700,1524632668,1.0
39,1524632668,2021-06-19 17:05:00,2021-06-19 22:05:00,65.77,59.0,59.0,34.04,30.0,100.00,0.0,0.0,1624140300,1624140300,1524632668,1.0
40,1524632668,2021-06-19 17:15:00,2021-06-19 22:15:00,66.55,59.0,59.0,33.64,30.0,100.00,0.0,0.0,1624140900,1624140900,1524632668,1.0
41,1524632668,2021-06-19 17:15:00,2021-06-19 22:15:00,66.55,59.0,59.0,33.64,30.0,100.00,0.0,0.0,1624140900,1624140900,1524632668,1.0
42,1524632668,2021-06-19 17:35:00,2021-06-19 22:35:00,62.3,59.0,59.0,35.93,30.0,100.00,0.0,0.0,1624142100,1624142100,1524632668,1.0
43,1524292934,2021-06-03 14:45:00,2021-06-03 19:45:00,70.34,62.0,64.0,32.09,30.0,100.00,0.0,0.0,1622749500,1622749500,1524292934,1.0
44,1524495776,2021-06-09 12:45:00,2021-06-09 17:45:00,69.98,66.0,67.0,28.89,30.0,100.00,0.0,0.0,1623260700,1623260700,1524495776,1.0
45,1524338317,2021-06-25 21:55:00,2021-06-26 02:55:00,70.4,65.0,65.0,35.66,30.0,100.00,0.0,0.0,1624676100,1624676100,1524338317,1.0
46,1524375502,2021-06-03 17:10:00,2021-06-03 22:10:00,65.2,61.0,61.0,36.43,30.0,100.00,0.0,0.0,1622758200,1622758200,1524375502,1.0
47,1524375478,2021-06-03 18:15:00,2021-06-03 23:15:00,67.19,61.0,61.0,32.68,30.0,100.00,0.0,0.0,1622762100,1622762100,1524375478,1.0
48,1524313670,2021-06-26 08:50:00,2021-06-26 13:50:00,70.96,65.0,65.0,39.45,30.0,100.00,0.0,0.0,1624715400,1624715400,1524313670,1.0
49,1524331208,2021-06-14 08:00:00,2021-06-14 13:00:00,67.17,64.0,64.0,40.06,30.0,100.00,0.0,0.0,1623675600,1623675600,1524331208,1.0
50,1524331208,2021-06-14 15:35:00,2021-06-14 20:35:00,67.65,64.0,64.0,39.78,30.0,100.00,0.0,0.0,1623702900,1623702900,1524331208,1.0
51,1524313670,2021-06-19 11:05:00,2021-06-19 16:05:00,69.76,66.0,65.0,40.13,30.0,100.00,0.0,0.0,1624118700,1624118700,1524313670,1.0
52,1524331139,2021-06-14 07:10:00,2021-06-14 12:10:00,20.41,61.0,61.0,57.81,30.0,90.00,0.6654098360655738,0.6654098360655738,1623672600,1623672600,1524331139,1.0
53,1524552976,2021-06-03 16:00:00,2021-06-03 21:00:00,69.58,64.0,65.0,29.09,30.0,100.00,0.0,0.0,1622754000,1622754000,1524552976,1.0
54,1524552999,2021-06-03 06:55:00,2021-06-03 11:55:00,68.57,66.0,66.0,29.52,30.0,100.00,0.0,0.0,1622721300,1622721300,1524552999,1.0
55,1524532205,2021-06-14 14:10:00,2021-06-14 19:10:00,60.88,55.0,58.0,9.0,30.0,100.00,0.0,0.0,1623697800,1623697800,1524532205,1.0
56,1524571792,2021-06-13 19:10:00,2021-06-14 00:10:00,71.78,67.0,67.0,30.95,30.0,100.00,0.0,0.0,1623629400,1623629400,1524571792,1.0
57,1524630631,2021-06-14 07:25:00,2021-06-14 12:25:00,61.57,59.0,59.0,54.57,30.0,100.00,0.0,0.0,1623673500,1623673500,1524630631,1.0
58,1524493512,2021-06-01 15:55:00,2021-06-01 20:55:00,60.79,57.0,58.0,42.59,30.0,100.00,0.0,0.0,1622580900,1622580900,1524493512,1.0
59,1524355946,2021-06-21 19:10:00,2021-06-22 00:10:00,62.2,56.0,56.0,21.5,30.0,100.00,0.0,0.0,1624320600,1624320600,1524355946,1.0
60,1524355946,2021-06-21 19:40:00,2021-06-22 00:40:00,57.59,56.0,56.0,23.22,30.0,100.00,0.0,0.0,1624322400,1624322400,1524355946,1.0
61,1524355946,2021-06-22 07:10:00,2021-06-22 12:10:00,23.1,52.0,56.0,57.89,30.0,90.00,0.5875,0.5557692307692308,1624363800,1624363800,1524355946,1.0
62,1524381973,2021-06-26 12:35:00,2021-06-26 17:35:00,61.79,56.0,59.0,55.49,30.0,100.00,0.0,0.0,1624728900,1624728900,1524381973,1.0
63,429359943,2021-06-22 07:00:00,2021-06-22 12:00:00,66.79,67.0,66.0,23.21,30.0,100.00,0.0,0.003134328358208862,1624363200,1624363200,429359943,1.0
64,1524457394,2021-06-21 19:25:00,2021-06-22 00:25:00,68.58,66.0,66.0,22.02,30.0,100.00,0.0,0.0,1624321500,1624321500,1524457394,1.0
65,1524457300,2021-06-14 18:05:00,2021-06-14 23:05:00,67.0,64.0,64.0,22.62,30.0,100.00,0.0,0.0,1623711900,1623711900,1524457300,1.0
66,1524458023,2021-06-01 07:55:00,2021-06-01 12:55:00,34.37,54.0,58.0,42.25,30.0,96.00,0.40741379310344833,0.3635185185185186,1622552100,1622552100,1524458023,1.0
67,1524439979,2021-06-26 13:25:00,2021-06-26 18:25:00,50.39,52.0,55.0,28.89,30.0,100.00,0.0838181818181818,0.03096153846153845,1624731900,1624731900,1524439979,1.0
68,1524339963,2021-06-22 07:30:00,2021-06-22 12:30:00,61.76,62.0,61.0,37.0,30.0,100.00,0.0,0.003870967741935516,1624365000,1624365000,1524339963,1.0
69,1524339963,2021-06-22 07:50:00,2021-06-22 12:50:00,62.56,62.0,61.0,36.53,30.0,100.00,0.0,0.0,1624366200,1624366200,1524339963,1.0
70,1524292934,2021-06-26 11:45:00,2021-06-26 16:45:00,36.62,64.0,64.0,61.65,30.0,98.00,0.42781250000000004,0.42781250000000004,1624725900,1624725900,1524292934,1.0
71,1524292934,2021-06-26 14:30:00,2021-06-26 19:30:00,67.56,62.0,64.0,33.41,30.0,100.00,0.0,0.0,1624735800,1624735800,1524292934,1.0
72,1524292934,2021-06-26 15:40:00,2021-06-26 20:40:00,68.34,62.0,64.0,33.03,30.0,100.00,0.0,0.0,1624740000,1624740000,1524292934,1.0
73,1524292934,2021-06-26 16:30:00,2021-06-26 21:30:00,68.99,63.0,64.0,32.72,30.0,100.00,0.0,0.0,1624743000,1624743000,1524292934,1.0
74,1524571767,2021-06-01 11:35:00,2021-06-01 16:35:00,21.27,65.0,67.0,104.45,30.0,92.00,0.6825373134328359,0.6727692307692308,1622565300,1622565300,1524571767,1.0
75,1524487912,2021-06-01 18:15:00,2021-06-01 23:15:00,52.98,58.0,58.0,30.93,30.0,100.00,0.0865517241379311,0.0865517241379311,1622589300,1622589300,1524487912,1.0
76,1524349997,2021-06-21 19:25:00,2021-06-22 00:25:00,60.36,59.0,59.0,6.84,30.0,100.00,0.0,0.0,1624321500,1624321500,1524349997,1.0
77,1524292805,2021-06-26 15:00:00,2021-06-26 20:00:00,72.39,66.0,68.0,22.73,30.0,100.00,0.0,0.0,1624737600,1624737600,1524292805,1.0
78,1524378053,2021-06-15 10:15:00,2021-06-15 15:15:00,63.75,58.0,61.0,33.31,30.0,100.00,0.0,0.0,1623770100,1623770100,1524378053,1.0
79,1524315703,2021-05-31 19:55:00,2021-06-01 00:55:00,56.0,58.0,58.0,31.77,30.0,100.00,0.034482758620689655,0.034482758620689655,1622508900,1622508900,1524315703,1.0
80,1524266074,2021-06-15 16:40:00,2021-06-15 21:40:00,69.19,65.0,65.0,36.44,30.0,100.00,0.0,0.0,1623793200,1623793200,1524266074,1.0
81,1524331259,2021-06-26 15:00:00,2021-06-26 20:00:00,72.98,68.0,68.0,20.34,30.0,100.00,0.0,0.0,1624737600,1624737600,1524331259,1.0
82,1524331234,2021-06-26 15:10:00,2021-06-26 20:10:00,73.0,69.0,69.0,20.93,30.0,100.00,0.0,0.0,1624738200,1624738200,1524331234,1.0
83,1524644585,2021-06-20 01:45:00,2021-06-20 06:45:00,71.18,63.0,63.0,35.61,30.0,100.00,0.0,0.0,1624171500,1624171500,1524644585,1.0
84,1524373132,2021-06-23 07:55:00,2021-06-23 12:55:00,56.14,54.0,57.0,15.4,30.0,100.00,0.015087719298245605,0.0,1624452900,1624452900,1524373132,1.0
85,1524526824,2021-06-24 06:10:00,2021-06-24 11:10:00,65.99,61.0,60.0,44.73,30.0,100.00,0.0,0.0,1624533000,1624533000,1524526824,1.0
86,1524329275,2021-06-02 06:30:00,2021-06-02 11:30:00,67.19,66.0,66.0,28.75,30.0,100.00,0.0,0.0,1622633400,1622633400,1524329275,1.0
87,1524393544,2021-06-02 07:40:00,2021-06-02 12:40:00,69.99,69.0,69.0,20.16,30.0,100.00,0.0,0.0,1622637600,1622637600,1524393544,1.0
88,1524393544,2021-06-02 07:55:00,2021-06-02 12:55:00,72.17,69.0,69.0,19.56,30.0,100.00,0.0,0.0,1622638500,1622638500,1524393544,1.0
89,1524491646,2021-06-02 09:20:00,2021-06-02 14:20:00,69.99,69.0,70.0,25.11,30.0,100.00,0.00014285714285721594,0.0,1622643600,1622643600,1524491646,1.0
90,1524491712,2021-06-02 07:35:00,2021-06-02 12:35:00,70.38,70.0,70.0,24.97,30.0,100.00,0.0,0.0,1622637300,1622637300,1524491712,1.0
91,1524315445,2021-06-02 09:00:00,2021-06-02 14:00:00,64.99,60.0,63.0,17.1,30.0,100.00,0.0,0.0,1622642400,1622642400,1524315445,1.0
92,1524545891,2021-06-02 16:45:00,2021-06-02 21:45:00,61.18,58.0,58.0,46.49,30.0,100.00,0.0,0.0,1622670300,1622670300,1524545891,1.0
93,1524535956,2021-06-02 13:10:00,2021-06-02 18:10:00,62.36,46.0,56.0,10.56,30.0,94.00,0.0,0.0,1622657400,1622657400,1524535956,1.0
94,1524379735,2021-06-21 14:40:00,2021-06-21 19:40:00,71.79,64.0,66.0,24.25,30.0,100.00,0.0,0.0,1624304400,1624304400,1524379735,1.0
95,1524535883,2021-06-02 11:15:00,2021-06-02 16:15:00,19.03,26.0,57.0,40.22,30.0,100.00,0.6661403508771929,0.26807692307692305,1622650500,1622650500,1524535883,1.0
96,1524535883,2021-06-02 13:25:00,2021-06-02 18:25:00,59.42,46.0,57.0,12.88,30.0,98.00,0.0,0.0,1622658300,1622658300,1524535883,1.0
97,1524610332,2021-06-02 11:30:00,2021-06-02 16:30:00,67.8,60.0,62.0,44.51,30.0,100.00,0.0,0.0,1622651400,1622651400,1524610332,1.0
98,1524632690,2021-06-23 13:15:00,2021-06-23 18:15:00,70.12,62.0,63.0,27.85,30.0,100.00,0.0,0.0,1624472100,1624472100,1524632690,1.0
99,1524525462,2021-06-14 05:15:00,2021-06-14 10:15:00,56.98,58.0,57.0,44.64,30.0,100.00,0.000350877192982511,0.017586206896551777,1623665700,1623665700,1524525462,1.0
100,1524369146,2021-06-15 18:20:00,2021-06-15 23:20:00,17.91,57.0,57.0,34.81,30.0,90.00,0.6857894736842106,0.6857894736842106,1623799200,1623799200,1524369146,1.0
101,1524308556,2021-06-23 08:50:00,2021-06-23 13:50:00,71.96,68.0,68.0,29.16,30.0,100.00,0.0,0.0,1624456200,1624456200,1524308556,1.0
