,xd_id,measurement_tstamp,measurement_tstamp_str,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue,congestion,extreme_congestion,tstamp,ts,AccXDSegID,type
0,1524313572,2021-02-20 22:10:00,2021-02-21 04:10:00,65.6,65.0,65.0,38.09,30.0,100.00,0.0,0.0,1613880600,1613880600,1524313572,1.0
1,1524540861,2021-02-08 14:10:00,2021-02-08 20:10:00,61.38,57.0,57.0,56.61,30.0,100.00,0.0,0.0,1612815000,1612815000,1524540861,1.0
2,1524397741,2021-02-08 08:35:00,2021-02-08 14:35:00,70.98,65.0,66.0,28.8,30.0,100.00,0.0,0.0,1612794900,1612794900,1524397741,1.0
3,1524397741,2021-02-08 08:45:00,2021-02-08 14:45:00,67.77,65.0,66.0,30.16,30.0,100.00,0.0,0.0,1612795500,1612795500,1524397741,1.0
4,1524397741,2021-02-08 13:15:00,2021-02-08 19:15:00,72.18,63.0,66.0,28.32,30.0,100.00,0.0,0.0,1612811700,1612811700,1524397741,1.0
5,1524385915,2021-02-01 13:10:00,2021-02-01 19:10:00,67.38,66.0,66.0,30.04,30.0,100.00,0.0,0.0,1612206600,1612206600,1524385915,1.0
6,1524483826,2021-02-18 13:30:00,2021-02-18 19:30:00,50.36,39.0,47.0,19.01,30.0,98.00,0.0,0.0,1613676600,1613676600,1524483826,1.0
7,1524397713,2021-02-02 11:50:00,2021-02-02 17:50:00,59.78,55.0,64.0,34.2,30.0,100.00,0.06593749999999998,0.0,1612288200,1612288200,1524397713,1.0
8,1524348716,2021-02-02 07:30:00,2021-02-02 13:30:00,68.77,66.0,66.0,28.18,30.0,100.00,0.0,0.0,1612272600,1612272600,1524348716,1.0
9,1524397814,2021-02-08 08:55:00,2021-02-08 14:55:00,68.98,64.0,65.0,29.63,30.0,100.00,0.0,0.0,1612796100,1612796100,1524397814,1.0
10,1524397788,2021-02-11 16:10:00,2021-02-11 22:10:00,66.2,61.0,61.0,32.67,30.0,100.00,0.0,0.0,1613081400,1613081400,1524397788,1.0
11,1524314938,2021-02-16 11:50:00,2021-02-16 17:50:00,59.76,65.0,65.0,51.28,30.0,100.00,0.08061538461538464,0.08061538461538464,1613497800,1613497800,1524314938,1.0
12,1524397788,2021-02-01 18:35:00,2021-02-02 00:35:00,64.62,61.0,61.0,33.47,30.0,100.00,0.0,0.0,1612226100,1612226100,1524397788,1.0
13,1524534201,2021-02-02 07:50:00,2021-02-02 13:50:00,56.16,45.0,58.0,59.15,30.0,100.00,0.03172413793103454,0.0,1612273800,1612273800,1524534201,1.0
14,1524632643,2021-02-11 07:50:00,2021-02-11 13:50:00,57.15,58.0,61.0,15.39,30.0,100.00,0.06311475409836068,0.014655172413793128,1613051400,1613051400,1524632643,1.0
15,1524632668,2021-02-11 08:10:00,2021-02-11 14:10:00,46.49,55.0,59.0,48.15,30.0,100.00,0.2120338983050847,0.15472727272727269,1613052600,1613052600,1524632668,1.0
16,1524552999,2021-02-18 11:25:00,2021-02-18 17:25:00,66.98,66.0,65.0,30.22,30.0,100.00,0.0,0.0,1613669100,1613669100,1524552999,1.0
17,449630937,2021-02-06 12:15:00,2021-02-06 18:15:00,65.99,55.0,60.0,33.92,30.0,100.00,0.0,0.0,1612635300,1612635300,449630937,1.0
18,1524534201,2021-02-04 07:00:00,2021-02-04 13:00:00,61.72,46.0,58.0,53.81,30.0,98.00,0.0,0.0,1612443600,1612443600,1524534201,1.0
19,1524534201,2021-02-04 07:10:00,2021-02-04 13:10:00,60.59,46.0,58.0,54.82,30.0,100.00,0.0,0.0,1612444200,1612444200,1524534201,1.0
20,449630938,2021-02-06 07:30:00,2021-02-06 13:30:00,66.98,52.0,60.0,30.01,30.0,100.00,0.0,0.0,1612618200,1612618200,449630938,1.0
21,1524441507,2021-02-11 08:05:00,2021-02-11 14:05:00,61.19,51.0,53.0,26.84,30.0,100.00,0.0,0.0,1613052300,1613052300,1524441507,1.0
22,1524441507,2021-02-11 09:30:00,2021-02-11 15:30:00,50.77,47.0,53.0,32.35,30.0,100.00,0.04207547169811315,0.0,1613057400,1613057400,1524441507,1.0
23,1524308532,2021-02-11 15:05:00,2021-02-11 21:05:00,68.98,67.0,68.0,30.42,30.0,100.00,0.0,0.0,1613077500,1613077500,1524308532,1.0
24,1524308532,2021-02-04 07:15:00,2021-02-04 13:15:00,72.57,68.0,68.0,28.91,30.0,100.00,0.0,0.0,1612444500,1612444500,1524308532,1.0
25,1524329275,2021-02-25 07:50:00,2021-02-25 13:50:00,70.1,65.0,65.0,27.55,30.0,100.00,0.0,0.0,1614261000,1614261000,1524329275,1.0
26,1524393583,2021-02-25 14:00:00,2021-02-25 20:00:00,68.96,68.0,68.0,15.6,30.0,100.00,0.0,0.0,1614283200,1614283200,1524393583,1.0
