,xd_id,measurement_tstamp,measurement_tstamp_str,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue,congestion,extreme_congestion,tstamp,ts,AccXDSegID,type
0,1524395677,2021-07-08 10:50:00,2021-07-08 15:50:00,27.38,33.0,59.0,92.75,30.0,100.00,0.5359322033898305,0.17030303030303034,1625759400,1625759400,1524395677,1.0
1,1524395677,2021-07-08 11:10:00,2021-07-08 16:10:00,27.36,34.0,59.0,92.8,30.0,100.00,0.536271186440678,0.19529411764705884,1625760600,1625760600,1524395677,1.0
2,1524395677,2021-07-08 11:30:00,2021-07-08 16:30:00,29.1,34.0,59.0,87.26,30.0,100.00,0.5067796610169492,0.1441176470588235,1625761800,1625761800,1524395677,1.0
3,449630937,2021-07-26 13:30:00,2021-07-26 18:30:00,65.6,60.0,61.0,34.13,30.0,100.00,0.0,0.0,1627324200,1627324200,449630937,1.0
4,1524632643,2021-07-06 06:40:00,2021-07-06 11:40:00,52.77,60.0,61.0,16.67,30.0,100.00,0.1349180327868852,0.12049999999999995,1625571600,1625571600,1524632643,1.0
5,1524632643,2021-07-06 16:40:00,2021-07-06 21:40:00,65.13,61.0,61.0,13.51,30.0,100.00,0.0,0.0,1625607600,1625607600,1524632643,1.0
6,1524632668,2021-07-06 15:30:00,2021-07-06 20:30:00,63.79,59.0,59.0,35.09,30.0,100.00,0.0,0.0,1625603400,1625603400,1524632668,1.0
7,1524630631,2021-07-23 16:25:00,2021-07-23 21:25:00,66.99,58.0,59.0,50.16,30.0,100.00,0.0,0.0,1627075500,1627075500,1524630631,1.0
8,1524366423,2021-07-19 16:10:00,2021-07-19 21:10:00,63.19,60.0,60.0,33.31,30.0,100.00,0.0,0.0,1626729000,1626729000,1524366423,1.0
9,1524526803,2021-07-20 17:00:00,2021-07-20 22:00:00,61.98,60.0,60.0,38.72,30.0,100.00,0.0,0.0,1626818400,1626818400,1524526803,1.0
10,1524381973,2021-07-07 16:50:00,2021-07-07 21:50:00,65.16,58.0,59.0,52.62,30.0,100.00,0.0,0.0,1625694600,1625694600,1524381973,1.0
11,1524308481,2021-07-11 13:15:00,2021-07-11 18:15:00,74.59,68.0,68.0,28.13,30.0,100.00,0.0,0.0,1626027300,1626027300,1524308481,1.0
12,1524308532,2021-07-06 11:15:00,2021-07-06 16:15:00,71.99,68.0,68.0,29.15,30.0,100.00,0.0,0.0,1625588100,1625588100,1524308532,1.0
13,1524283401,2021-07-07 17:10:00,2021-07-07 22:10:00,66.19,66.0,66.0,32.33,30.0,100.00,0.0,0.0,1625695800,1625695800,1524283401,1.0
14,1524283401,2021-07-07 17:40:00,2021-07-07 22:40:00,66.58,66.0,66.0,32.14,30.0,100.00,0.0,0.0,1625697600,1625697600,1524283401,1.0
15,1524493512,2021-07-17 19:05:00,2021-07-18 00:05:00,62.18,58.0,58.0,41.64,30.0,100.00,0.0,0.0,1626566700,1626566700,1524493512,1.0
16,1524493512,2021-07-17 19:40:00,2021-07-18 00:40:00,62.39,58.0,58.0,41.5,30.0,100.00,0.0,0.0,1626568800,1626568800,1524493512,1.0
17,1524493512,2021-07-18 16:20:00,2021-07-18 21:20:00,43.7,58.0,58.0,59.25,30.0,98.60,0.24655172413793097,0.24655172413793097,1626643200,1626643200,1524493512,1.0
18,1524493512,2021-07-18 16:45:00,2021-07-18 21:45:00,53.49,58.0,58.0,48.4,30.0,100.00,0.07775862068965514,0.07775862068965514,1626644700,1626644700,1524493512,1.0
19,449630938,2021-07-01 15:50:00,2021-07-01 20:50:00,60.76,60.0,60.0,33.08,30.0,100.00,0.0,0.0,1625172600,1625172600,449630938,1.0
20,1524314677,2021-07-27 15:45:00,2021-07-27 20:45:00,61.57,59.0,60.0,20.31,30.0,100.00,0.0,0.0,1627418700,1627418700,1524314677,1.0
21,1524440253,2021-07-07 08:55:00,2021-07-07 13:55:00,64.36,67.0,67.0,33.0,30.0,100.00,0.039402985074626876,0.039402985074626876,1625666100,1625666100,1524440253,1.0
