,xd_id,measurement_tstamp,measurement_tstamp_str,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue,congestion,extreme_congestion,tstamp,ts,AccXDSegID,type
0,1524552999,2021-11-26 20:05:00,2021-11-27 02:05:00,66.79,66.0,66.0,30.31,30.0,100.00,0.0,0.0,1637978700,1637978700,1524552999,1.0
1,1524395677,2021-11-27 16:55:00,2021-11-27 22:55:00,59.54,58.0,58.0,42.65,30.0,100.00,0.0,0.0,1638053700,1638053700,1524395677,1.0
2,1524394465,2021-11-21 03:25:00,2021-11-21 09:25:00,72.57,66.0,66.0,37.08,30.0,100.00,0.0,0.0,1637486700,1637486700,1524394465,1.0
3,1524305012,2021-11-20 19:25:00,2021-11-21 01:25:00,60.56,53.0,53.0,22.19,30.0,100.00,0.0,0.0,1637457900,1637457900,1524305012,1.0
4,1524491712,2021-11-21 15:45:00,2021-11-21 21:45:00,66.98,68.0,69.0,26.24,30.0,100.00,0.029275362318840523,0.014999999999999942,1637531100,1637531100,1524491712,1.0
5,1524598530,2021-11-21 13:05:00,2021-11-21 19:05:00,56.52,59.0,60.0,22.56,30.0,100.00,0.05799999999999995,0.042033898305084694,1637521500,1637521500,1524598530,1.0
6,1524314938,2021-11-24 06:40:00,2021-11-24 12:40:00,71.79,66.0,65.0,42.68,30.0,100.00,0.0,0.0,1637757600,1637757600,1524314938,1.0
7,1524265318,2021-11-24 16:40:00,2021-11-24 22:40:00,64.56,61.0,61.0,9.67,30.0,100.00,0.0,0.0,1637793600,1637793600,1524265318,1.0
8,1524338317,2021-11-21 03:05:00,2021-11-21 09:05:00,72.39,67.0,66.0,34.67,30.0,100.00,0.0,0.0,1637485500,1637485500,1524338317,1.0
9,1524313548,2021-11-21 17:30:00,2021-11-21 23:30:00,68.59,65.0,65.0,29.51,30.0,100.00,0.0,0.0,1637537400,1637537400,1524313548,1.0
10,1524313548,2021-11-22 08:40:00,2021-11-22 14:40:00,68.74,64.0,65.0,29.45,30.0,100.00,0.0,0.0,1637592000,1637592000,1524313548,1.0
11,1524337831,2021-11-22 16:50:00,2021-11-22 22:50:00,59.18,56.0,56.0,12.86,30.0,100.00,0.0,0.0,1637621400,1637621400,1524337831,1.0
12,396104093,2021-11-04 16:50:00,2021-11-04 21:50:00,64.37,63.0,64.0,25.59,30.0,100.00,0.0,0.0,1636062600,1636062600,396104093,1.0
