,xd_id,measurement_tstamp,measurement_tstamp_str,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue,congestion,extreme_congestion,tstamp,ts,AccXDSegID,type
0,1524563195,2020-04-05 09:55:00,2020-04-05 14:55:00,61.4,51.0,58.0,20.64,30.0,100.00,0.0,0.0,1586098500,1586098500,1524563195,1.0
1,1524563195,2020-04-05 10:15:00,2020-04-05 15:15:00,62.76,48.0,58.0,20.19,30.0,100.00,0.0,0.0,1586099700,1586099700,1524563195,1.0
2,1524563195,2020-04-05 10:50:00,2020-04-05 15:50:00,66.6,53.0,58.0,19.03,30.0,100.00,0.0,0.0,1586101800,1586101800,1524563195,1.0
3,1524563259,2020-04-05 10:10:00,2020-04-05 15:10:00,70.19,54.0,59.0,19.79,30.0,85.00,0.0,0.0,1586099400,1586099400,1524563259,1.0
4,1524277398,2020-04-05 14:20:00,2020-04-05 19:20:00,67.76,57.0,58.0,17.02,30.0,100.00,0.0,0.0,1586114400,1586114400,1524277398,1.0
5,1524544615,2020-04-01 13:00:00,2020-04-01 18:00:00,64.38,23.0,55.0,13.89,30.0,100.00,0.0,0.0,1585764000,1585764000,1524544615,1.0
6,1524292889,2020-04-07 16:50:00,2020-04-07 21:50:00,68.6,63.0,64.0,11.43,30.0,91.60,0.0,0.0,1586296200,1586296200,1524292889,1.0
7,1524532205,2020-04-04 21:15:00,2020-04-05 02:15:00,63.29,58.0,57.0,8.66,30.0,61.40,0.0,0.0,1586052900,1586052900,1524532205,1.0
8,1524369074,2020-04-06 07:55:00,2020-04-06 12:55:00,63.79,56.0,57.0,21.02,30.0,100.00,0.0,0.0,1586177700,1586177700,1524369074,1.0
9,1524395125,2020-04-07 17:10:00,2020-04-07 22:10:00,72.92,64.0,64.0,22.53,30.0,96.00,0.0,0.0,1586297400,1586297400,1524395125,1.0
10,1524292889,2020-04-02 18:55:00,2020-04-02 23:55:00,66.58,63.0,64.0,11.78,30.0,87.00,0.0,0.0,1585871700,1585871700,1524292889,1.0
11,1524329182,2020-04-15 16:35:00,2020-04-15 21:35:00,63.99,60.0,61.0,26.09,30.0,95.00,0.0,0.0,1586986500,1586986500,1524329182,1.0
12,1524329256,2020-04-15 16:00:00,2020-04-15 21:00:00,61.22,54.0,55.0,15.53,30.0,79.80,0.0,0.0,1586984400,1586984400,1524329256,1.0
13,1524554156,2020-04-22 04:55:00,2020-04-22 09:55:00,74.15,69.0,69.0,22.6,30.0,100.00,0.0,0.0,1587549300,1587549300,1524554156,1.0
14,1524313572,2020-04-21 04:40:00,2020-04-21 09:40:00,66.79,63.0,65.0,37.41,30.0,100.00,0.0,0.0,1587462000,1587462000,1524313572,1.0
15,1524313572,2020-04-21 05:05:00,2020-04-21 10:05:00,71.17,65.0,65.0,35.11,30.0,100.00,0.0,0.0,1587463500,1587463500,1524313572,1.0
16,1524581409,2020-04-04 16:00:00,2020-04-04 21:00:00,70.26,67.0,67.0,27.99,26.0,100.00,0.0,0.0,1586034000,1586034000,1524581409,1.0
17,1524458023,2020-04-04 17:55:00,2020-04-04 22:55:00,68.17,56.0,55.0,21.3,30.0,99.80,0.0,0.0,1586040900,1586040900,1524458023,1.0
18,1524581456,2020-04-04 14:05:00,2020-04-04 19:05:00,69.55,68.0,67.0,28.28,24.0,100.00,0.0,0.0,1586027100,1586027100,1524581456,1.0
19,1524333913,2020-04-22 09:15:00,2020-04-22 14:15:00,56.18,43.0,53.0,27.8,30.0,100.00,0.0,0.0,1587564900,1587564900,1524333913,1.0
20,1524571645,2020-04-03 22:05:00,2020-04-04 03:05:00,65.38,64.0,64.0,33.98,30.0,75.00,0.0,0.0,1585969500,1585969500,1524571645,1.0
21,1524571645,2020-04-03 23:35:00,2020-04-04 04:35:00,66.91,64.0,64.0,33.2,30.0,98.40,0.0,0.0,1585974900,1585974900,1524571645,1.0
22,1524571645,2020-04-04 00:55:00,2020-04-04 05:55:00,77.0,64.0,64.0,28.85,30.0,72.20,0.0,0.0,1585979700,1585979700,1524571645,1.0
23,1524380233,2020-04-21 15:15:00,2020-04-21 20:15:00,66.34,57.0,62.0,31.84,30.0,100.00,0.0,0.0,1587500100,1587500100,1524380233,1.0
24,1524571722,2020-04-18 00:50:00,2020-04-18 05:50:00,69.77,67.0,67.0,31.84,30.0,91.60,0.0,0.0,1587189000,1587189000,1524571722,1.0
25,461629190,2020-04-24 20:30:00,2020-04-25 01:30:00,62.18,61.0,62.0,33.59,30.0,85.00,0.0,0.0,1587778200,1587778200,461629190,1.0
26,1524532117,2020-04-21 07:45:00,2020-04-21 12:45:00,61.8,54.0,59.0,41.09,30.0,100.00,0.0,0.0,1587473100,1587473100,1524532117,1.0
27,1524541648,2020-04-28 07:30:00,2020-04-28 12:30:00,75.18,68.0,68.0,46.85,30.0,100.00,0.0,0.0,1588077000,1588077000,1524541648,1.0
28,1524395677,2020-04-22 16:00:00,2020-04-22 21:00:00,59.8,57.0,58.0,42.46,30.0,99.80,0.0,0.0,1587589200,1587589200,1524395677,1.0
29,1524417996,2020-04-29 17:15:00,2020-04-29 22:15:00,71.0,64.0,64.0,30.15,30.0,96.00,0.0,0.0,1588198500,1588198500,1524417996,1.0
30,1524283355,2020-04-25 15:25:00,2020-04-25 20:25:00,71.72,60.0,62.0,29.84,30.0,100.00,0.0,0.0,1587846300,1587846300,1524283355,1.0
31,1524342010,2020-04-25 09:25:00,2020-04-25 14:25:00,51.51,46.0,53.0,20.29,30.0,100.00,0.02811320754716985,0.0,1587824700,1587824700,1524342010,1.0
32,1524381973,2020-04-25 17:45:00,2020-04-25 22:45:00,62.86,58.0,58.0,54.54,30.0,90.00,0.0,0.0,1587854700,1587854700,1524381973,1.0
33,1524407744,2020-04-17 18:00:00,2020-04-17 23:00:00,56.79,57.0,57.0,16.16,30.0,90.60,0.0036842105263158046,0.0036842105263158046,1587164400,1587164400,1524407744,1.0
34,1524397645,2020-04-17 15:50:00,2020-04-17 20:50:00,68.56,61.0,65.0,29.81,30.0,100.00,0.0,0.0,1587156600,1587156600,1524397645,1.0
35,1524292866,2020-04-24 22:35:00,2020-04-25 03:35:00,67.17,66.0,66.0,43.29,30.0,94.00,0.0,0.0,1587785700,1587785700,1524292866,1.0
36,1524534201,2020-04-15 09:40:00,2020-04-15 14:40:00,60.79,35.0,57.0,54.64,30.0,100.00,0.0,0.0,1586961600,1586961600,1524534201,1.0
37,1524373132,2020-04-18 15:15:00,2020-04-18 20:15:00,65.58,51.0,54.0,13.18,30.0,81.00,0.0,0.0,1587240900,1587240900,1524373132,1.0
38,1524554264,2020-04-18 14:25:00,2020-04-18 19:25:00,69.58,68.0,68.0,24.08,30.0,94.60,0.0,0.0,1587237900,1587237900,1524554264,1.0
39,1524571722,2020-04-24 19:10:00,2020-04-25 00:10:00,72.66,67.0,67.0,30.57,30.0,70.00,0.0,0.0,1587773400,1587773400,1524571722,1.0
40,1524395198,2020-04-23 15:15:00,2020-04-23 20:15:00,70.59,62.0,64.0,23.27,30.0,100.00,0.0,0.0,1587672900,1587672900,1524395198,1.0
41,396160424,2020-04-14 22:00:00,2020-04-15 03:00:00,67.78,68.0,68.0,26.88,30.0,97.80,0.003235294117647042,0.003235294117647042,1586919600,1586919600,396160424,1.0
42,1524540861,2020-04-28 15:05:00,2020-04-28 20:05:00,61.99,55.0,57.0,56.05,30.0,100.00,0.0,0.0,1588104300,1588104300,1524540861,1.0
43,1524491712,2020-04-16 18:25:00,2020-04-16 23:25:00,75.0,68.0,68.0,23.43,30.0,62.40,0.0,0.0,1587079500,1587079500,1524491712,1.0
44,1524632715,2020-04-28 05:45:00,2020-04-28 10:45:00,68.33,45.0,62.0,6.51,30.0,100.00,0.0,0.0,1588070700,1588070700,1524632715,1.0
45,1524632643,2020-04-28 06:45:00,2020-04-28 11:45:00,68.38,56.0,61.0,12.86,30.0,100.00,0.0,0.0,1588074300,1588074300,1524632643,1.0
46,1524632668,2020-04-28 07:10:00,2020-04-28 12:10:00,64.77,54.0,58.0,34.56,30.0,100.00,0.0,0.0,1588075800,1588075800,1524632668,1.0
47,1524632690,2020-04-28 06:00:00,2020-04-28 11:00:00,67.8,62.0,63.0,28.81,30.0,100.00,0.0,0.0,1588071600,1588071600,1524632690,1.0
48,1524632690,2020-04-28 06:10:00,2020-04-28 11:10:00,69.38,62.0,63.0,28.15,30.0,100.00,0.0,0.0,1588072200,1588072200,1524632690,1.0
49,1524420874,2020-04-12 16:30:00,2020-04-12 21:30:00,66.16,67.0,67.0,26.92,30.0,100.00,0.012537313432835873,0.012537313432835873,1586727000,1586727000,1524420874,1.0
50,1524283355,2020-04-23 14:55:00,2020-04-23 19:55:00,69.17,63.0,62.0,30.93,30.0,99.20,0.0,0.0,1587671700,1587671700,1524283355,1.0
51,1524283355,2020-04-23 17:55:00,2020-04-23 22:55:00,63.0,62.0,62.0,33.96,30.0,100.00,0.0,0.0,1587682500,1587682500,1524283355,1.0
52,1524342010,2020-04-23 05:50:00,2020-04-23 10:50:00,56.78,42.0,53.0,18.4,30.0,100.00,0.0,0.0,1587639000,1587639000,1524342010,1.0
53,1524381973,2020-04-23 18:00:00,2020-04-23 23:00:00,66.13,58.0,58.0,51.85,30.0,88.00,0.0,0.0,1587682800,1587682800,1524381973,1.0
54,1524493512,2020-04-12 10:00:00,2020-04-12 15:00:00,60.38,31.0,56.0,42.89,30.0,95.00,0.0,0.0,1586703600,1586703600,1524493512,1.0
55,1524481527,2020-04-14 17:05:00,2020-04-14 22:05:00,63.99,62.0,63.0,24.64,30.0,100.00,0.0,0.0,1586901900,1586901900,1524481527,1.0
56,1524481592,2020-04-14 11:00:00,2020-04-14 16:00:00,72.71,50.0,63.0,21.69,30.0,100.00,0.0,0.0,1586880000,1586880000,1524481592,1.0
57,1524397788,2020-04-15 21:45:00,2020-04-16 02:45:00,63.59,61.0,60.0,34.01,30.0,96.60,0.0,0.0,1587005100,1587005100,1524397788,1.0
58,1524561318,2020-04-12 09:40:00,2020-04-12 14:40:00,57.16,31.0,54.0,8.4,30.0,89.60,0.0,0.0,1586702400,1586702400,1524561318,1.0
59,1524342010,2020-04-28 07:00:00,2020-04-28 12:00:00,53.57,51.0,53.0,19.51,30.0,100.00,0.0,0.0,1588075200,1588075200,1524342010,1.0
60,1524380233,2020-04-12 15:40:00,2020-04-12 20:40:00,67.43,61.0,62.0,31.33,30.0,100.00,0.0,0.0,1586724000,1586724000,1524380233,1.0
61,1524313621,2020-04-19 10:45:00,2020-04-19 15:45:00,74.8,65.0,65.0,27.06,30.0,100.00,0.0,0.0,1587311100,1587311100,1524313621,1.0
62,1524389631,2020-04-12 10:55:00,2020-04-12 15:55:00,51.8,41.0,53.0,34.83,30.0,100.00,0.022641509433962318,0.0,1586706900,1586706900,1524389631,1.0
63,1524458023,2020-04-12 09:25:00,2020-04-12 14:25:00,59.39,53.0,55.0,24.45,30.0,100.00,0.0,0.0,1586701500,1586701500,1524458023,1.0
64,1524458023,2020-04-12 13:20:00,2020-04-12 18:20:00,67.13,40.0,55.0,21.63,30.0,91.20,0.0,0.0,1586715600,1586715600,1524458023,1.0
