,xd_id,measurement_tstamp,measurement_tstamp_str,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue,congestion,extreme_congestion,tstamp,ts,AccXDSegID,type
0,1524329182,2020-01-28 18:05:00,2020-01-29 00:05:00,70.2,61.0,61.0,23.78,30.0,65.60,0.0,0.0,1580256300,1580256300,1524329182,1.0
1,1524329182,2020-01-28 18:25:00,2020-01-29 00:25:00,63.99,61.0,61.0,26.09,30.0,95.80,0.0,0.0,1580257500,1580257500,1524329182,1.0
2,1524313548,2020-01-31 17:55:00,2020-01-31 23:55:00,62.57,65.0,65.0,32.35,30.0,100.00,0.03738461538461538,0.03738461538461538,1580514900,1580514900,1524313548,1.0
3,1524393558,2020-01-11 13:00:00,2020-01-11 19:00:00,65.35,64.0,66.0,14.34,24.0,100.00,0.009848484848484934,0.0,1578769200,1578769200,1524393558,1.0
4,1524491646,2020-01-11 11:20:00,2020-01-11 17:20:00,70.98,70.0,68.0,24.76,24.0,100.00,0.0,0.0,1578763200,1578763200,1524491646,1.0
5,449630937,2020-01-26 11:25:00,2020-01-26 17:25:00,62.99,60.0,60.0,35.54,30.0,100.00,0.0,0.0,1580059500,1580059500,449630937,1.0
6,449630937,2020-01-26 12:15:00,2020-01-26 18:15:00,59.4,60.0,60.0,37.69,30.0,100.00,0.010000000000000024,0.010000000000000024,1580062500,1580062500,449630937,1.0
7,449630938,2020-01-26 17:40:00,2020-01-26 23:40:00,62.49,60.0,59.0,32.16,30.0,91.80,0.0,0.0,1580082000,1580082000,449630938,1.0
8,1524491712,2020-01-11 09:55:00,2020-01-11 15:55:00,70.12,69.0,68.0,25.06,22.0,100.00,0.0,0.0,1578758100,1578758100,1524491712,1.0
9,1524491712,2020-01-11 09:55:00,2020-01-11 15:55:00,70.12,69.0,68.0,25.06,22.0,100.00,0.0,0.0,1578758100,1578758100,1524491712,1.0
10,1524491712,2020-01-11 12:10:00,2020-01-11 18:10:00,67.39,68.0,68.0,26.08,24.0,100.00,0.008970588235294109,0.008970588235294109,1578766200,1578766200,1524491712,1.0
11,1524491712,2020-01-11 12:45:00,2020-01-11 18:45:00,67.76,67.0,68.0,25.93,22.0,100.00,0.003529411764705807,0.0,1578768300,1578768300,1524491712,1.0
12,1524491712,2020-01-11 12:55:00,2020-01-11 18:55:00,67.0,67.0,68.0,26.23,24.0,100.00,0.014705882352941176,0.0,1578768900,1578768900,1524491712,1.0
13,1524491712,2020-01-11 13:00:00,2020-01-11 19:00:00,67.2,67.0,68.0,26.15,24.0,100.00,0.0117647058823529,0.0,1578769200,1578769200,1524491712,1.0
14,1524491712,2020-01-11 13:40:00,2020-01-11 19:40:00,69.52,68.0,68.0,25.28,24.0,100.00,0.0,0.0,1578771600,1578771600,1524491712,1.0
15,1524283333,2020-01-31 15:40:00,2020-01-31 21:40:00,66.78,64.0,65.0,32.04,30.0,100.00,0.0,0.0,1580506800,1580506800,1524283333,1.0
16,1524339912,2020-01-03 13:00:00,2020-01-03 19:00:00,53.75,48.0,53.0,12.89,30.0,100.00,0.0,0.0,1578078000,1578078000,1524339912,1.0
17,1524395742,2020-01-27 15:40:00,2020-01-27 21:40:00,56.6,51.0,55.0,17.34,30.0,100.00,0.0,0.0,1580161200,1580161200,1524395742,1.0
18,1524417996,2020-01-29 17:25:00,2020-01-29 23:25:00,71.09,63.0,64.0,30.11,30.0,100.00,0.0,0.0,1580340300,1580340300,1524417996,1.0
19,1524417996,2020-01-29 17:45:00,2020-01-29 23:45:00,71.37,63.0,64.0,29.99,30.0,100.00,0.0,0.0,1580341500,1580341500,1524417996,1.0
20,1524532117,2020-01-25 20:45:00,2020-01-26 02:45:00,64.2,59.0,59.0,39.55,30.0,100.00,0.0,0.0,1580006700,1580006700,1524532117,1.0
21,1524308556,2020-01-28 05:40:00,2020-01-28 11:40:00,71.2,68.0,68.0,29.47,30.0,100.00,0.0,0.0,1580211600,1580211600,1524308556,1.0
22,1524393583,2020-01-29 08:30:00,2020-01-29 14:30:00,70.99,68.0,67.0,15.16,30.0,100.00,0.0,0.0,1580308200,1580308200,1524393583,1.0
23,1524571722,2020-01-26 13:10:00,2020-01-26 19:10:00,71.57,66.0,67.0,31.04,30.0,100.00,0.0,0.0,1580065800,1580065800,1524571722,1.0
24,396160294,2020-01-11 17:55:00,2020-01-11 23:55:00,67.59,65.0,66.0,18.48,30.0,94.40,0.0,0.0,1578786900,1578786900,396160294,1.0
25,1524487912,2020-01-25 18:00:00,2020-01-26 00:00:00,55.07,55.0,53.0,29.75,30.0,69.60,0.0,0.0,1579996800,1579996800,1524487912,1.0
26,1524532117,2020-01-11 16:40:00,2020-01-11 22:40:00,63.77,55.0,59.0,39.82,30.0,100.00,0.0,0.0,1578782400,1578782400,1524532117,1.0
27,1524610332,2020-01-03 07:35:00,2020-01-03 13:35:00,34.53,36.0,62.0,87.38,30.0,100.00,0.44306451612903225,0.040833333333333305,1578058500,1578058500,1524610332,1.0
28,1524610332,2020-01-03 07:40:00,2020-01-03 13:40:00,45.99,36.0,62.0,65.61,30.0,100.00,0.25822580645161286,0.0,1578058800,1578058800,1524610332,1.0
29,1524545891,2020-01-11 15:55:00,2020-01-11 21:55:00,60.6,56.0,55.0,46.93,30.0,97.80,0.0,0.0,1578779700,1578779700,1524545891,1.0
30,1524545891,2020-01-11 16:00:00,2020-01-11 22:00:00,60.97,56.0,55.0,46.65,30.0,100.00,0.0,0.0,1578780000,1578780000,1524545891,1.0
31,1524305980,2020-01-11 12:25:00,2020-01-11 18:25:00,63.42,60.0,61.0,36.14,26.0,100.00,0.0,0.0,1578767100,1578767100,1524305980,1.0
32,1524305980,2020-01-11 13:40:00,2020-01-11 19:40:00,63.97,61.0,61.0,35.83,24.0,100.00,0.0,0.0,1578771600,1578771600,1524305980,1.0
33,1524292911,2020-01-30 17:20:00,2020-01-30 23:20:00,70.99,62.0,63.0,44.5,30.0,100.00,0.0,0.0,1580426400,1580426400,1524292911,1.0
34,1524357761,2020-01-28 11:30:00,2020-01-28 17:30:00,63.6,58.0,59.0,26.99,30.0,100.00,0.0,0.0,1580232600,1580232600,1524357761,1.0
35,396070012,2020-01-28 18:00:00,2020-01-29 00:00:00,61.4,55.0,53.0,24.16,30.0,100.00,0.0,0.0,1580256000,1580256000,396070012,1.0
36,1524369074,2020-01-02 21:55:00,2020-01-03 03:55:00,59.0,59.0,56.0,22.72,30.0,100.00,0.0,0.0,1578023700,1578023700,1524369074,1.0
37,396070012,2020-01-02 18:50:00,2020-01-03 00:50:00,60.78,51.0,53.0,24.4,30.0,86.20,0.0,0.0,1578012600,1578012600,396070012,1.0
38,396070012,2020-01-03 12:00:00,2020-01-03 18:00:00,56.0,25.0,53.0,26.48,30.0,100.00,0.0,0.0,1578074400,1578074400,396070012,1.0
39,1524313670,2020-01-11 11:10:00,2020-01-11 17:10:00,66.09,64.0,65.0,42.36,24.0,100.00,0.0,0.0,1578762600,1578762600,1524313670,1.0
40,1524535907,2020-01-10 18:20:00,2020-01-11 00:20:00,58.58,58.0,57.0,10.17,24.0,100.00,0.0,0.0,1578702000,1578702000,1524535907,1.0
41,1524535956,2020-01-11 10:20:00,2020-01-11 16:20:00,45.57,39.0,56.0,14.45,24.0,100.00,0.18625,0.0,1578759600,1578759600,1524535956,1.0
42,1524313621,2020-01-11 07:05:00,2020-01-11 13:05:00,63.39,63.0,65.0,31.93,22.0,100.00,0.024769230769230762,0.0,1578747900,1578747900,1524313621,1.0
43,1524313621,2020-01-11 14:25:00,2020-01-11 20:25:00,67.28,64.0,65.0,30.09,26.0,100.00,0.0,0.0,1578774300,1578774300,1524313621,1.0
44,1524331208,2020-01-15 07:30:00,2020-01-15 13:30:00,65.79,61.0,62.0,40.9,30.0,100.00,0.0,0.0,1579095000,1579095000,1524331208,1.0
45,1524331208,2020-01-15 07:55:00,2020-01-15 13:55:00,64.19,61.0,62.0,41.92,30.0,100.00,0.0,0.0,1579096500,1579096500,1524331208,1.0
46,1524331208,2020-01-15 07:55:00,2020-01-15 13:55:00,64.19,61.0,62.0,41.92,30.0,100.00,0.0,0.0,1579096500,1579096500,1524331208,1.0
47,1524545891,2020-01-29 07:50:00,2020-01-29 13:50:00,57.98,56.0,55.0,49.05,30.0,100.00,0.0,0.0,1580305800,1580305800,1524545891,1.0
48,1524621603,2020-01-31 17:25:00,2020-01-31 23:25:00,62.14,61.0,61.0,29.19,30.0,100.00,0.0,0.0,1580513100,1580513100,1524621603,1.0
49,1524545914,2020-01-30 08:00:00,2020-01-30 14:00:00,58.39,44.0,56.0,27.61,30.0,100.00,0.0,0.0,1580392800,1580392800,1524545914,1.0
50,1524378099,2020-01-03 21:40:00,2020-01-04 03:40:00,54.0,55.0,55.0,25.6,30.0,94.20,0.01818181818181818,0.01818181818181818,1578109200,1578109200,1524378099,1.0
51,1524339987,2020-01-29 22:05:00,2020-01-30 04:05:00,48.2,47.0,49.0,67.6,30.0,79.60,0.01632653061224484,0.0,1580357100,1580357100,1524339987,1.0
52,1524339987,2020-01-30 17:55:00,2020-01-30 23:55:00,47.77,44.0,49.0,68.21,30.0,40.20,0.025102040816326467,0.0,1580428500,1580428500,1524339987,1.0
53,1524305012,2020-01-04 02:35:00,2020-01-04 08:35:00,53.22,51.0,51.0,25.25,24.0,100.00,0.0,0.0,1578126900,1578126900,1524305012,1.0
54,1524313572,2020-01-11 10:15:00,2020-01-11 16:15:00,66.65,63.0,65.0,37.49,24.0,100.00,0.0,0.0,1578759300,1578759300,1524313572,1.0
55,1524313572,2020-01-11 10:15:00,2020-01-11 16:15:00,66.65,63.0,65.0,37.49,24.0,100.00,0.0,0.0,1578759300,1578759300,1524313572,1.0
56,1524313572,2020-01-11 11:10:00,2020-01-11 17:10:00,66.08,64.0,65.0,37.81,24.0,100.00,0.0,0.0,1578762600,1578762600,1524313572,1.0
57,1524386791,2020-01-11 09:25:00,2020-01-11 15:25:00,67.12,66.0,66.0,17.11,22.0,100.00,0.0,0.0,1578756300,1578756300,1524386791,1.0
58,1524386791,2020-01-11 09:25:00,2020-01-11 15:25:00,67.12,66.0,66.0,17.11,22.0,100.00,0.0,0.0,1578756300,1578756300,1524386791,1.0
59,1524404223,2020-01-19 00:15:00,2020-01-19 06:15:00,53.4,56.0,51.0,12.36,30.0,100.00,0.0,0.04642857142857145,1579414500,1579414500,1524404223,1.0
60,1524385984,2020-01-27 08:45:00,2020-01-27 14:45:00,62.76,58.0,57.0,31.32,30.0,100.00,0.0,0.0,1580136300,1580136300,1524385984,1.0
61,449574913,2020-01-31 07:05:00,2020-01-31 13:05:00,73.0,65.0,65.0,25.74,30.0,100.00,0.0,0.0,1580475900,1580475900,449574913,1.0
62,461629190,2020-01-11 10:45:00,2020-01-11 16:45:00,66.79,60.0,62.0,31.28,30.0,100.00,0.0,0.0,1578761100,1578761100,461629190,1.0
63,1524394491,2020-01-19 06:40:00,2020-01-19 12:40:00,73.6,64.0,64.0,22.32,30.0,100.00,0.0,0.0,1579437600,1579437600,1524394491,1.0
